date,gold_unscaled,gold_monthly,isPartial,scale,gold
2018-05-14,78,77.0,,0.77,60.06
2018-05-15,79,77.0,,0.77,60.83
2018-05-16,87,77.0,,0.77,66.99
2018-05-17,100,77.0,,0.77,77.0
2018-05-18,92,77.0,,0.77,70.84
2018-05-19,87,77.0,,0.77,66.99
2018-05-20,90,77.0,,0.77,69.3
2018-05-21,78,77.0,,0.77,60.06
2018-05-22,78,77.0,,0.77,60.06
2018-05-23,77,77.0,,0.77,59.29
2018-05-24,79,77.0,,0.77,60.83
2018-05-25,76,77.0,,0.77,58.52
2018-05-26,83,77.0,,0.77,63.910000000000004
2018-05-27,80,77.0,,0.77,61.6
2018-05-28,84,77.0,,0.77,64.68
2018-05-29,80,77.0,,0.77,61.6
2018-05-30,73,77.0,,0.77,56.21
2018-05-31,76,77.0,,0.77,58.52
2018-06-01,89,70.0,False,0.7,62.3
2018-06-02,87,70.0,,0.7,60.9
2018-06-03,100,70.0,,0.7,70.0
2018-06-04,85,70.0,,0.7,59.49999999999999
2018-06-05,84,70.0,,0.7,58.8
2018-06-06,85,70.0,,0.7,59.49999999999999
2018-06-07,87,70.0,,0.7,60.9
2018-06-08,79,70.0,,0.7,55.3
2018-06-09,93,70.0,,0.7,65.1
2018-06-10,91,70.0,,0.7,63.699999999999996
2018-06-11,86,70.0,,0.7,60.199999999999996
2018-06-12,89,70.0,,0.7,62.3
2018-06-13,86,70.0,,0.7,60.199999999999996
2018-06-14,86,70.0,,0.7,60.199999999999996
2018-06-15,83,70.0,,0.7,58.099999999999994
2018-06-16,88,70.0,,0.7,61.599999999999994
2018-06-17,89,70.0,,0.7,62.3
2018-06-18,84,70.0,,0.7,58.8
2018-06-19,79,70.0,,0.7,55.3
2018-06-20,82,70.0,,0.7,57.4
2018-06-21,81,70.0,,0.7,56.699999999999996
2018-06-22,79,70.0,,0.7,55.3
2018-06-23,89,70.0,,0.7,62.3
2018-06-24,89,70.0,,0.7,62.3
2018-06-25,88,70.0,,0.7,61.599999999999994
2018-06-26,87,70.0,,0.7,60.9
2018-06-27,87,70.0,,0.7,60.9
2018-06-28,87,70.0,,0.7,60.9
2018-06-29,83,70.0,,0.7,58.099999999999994
2018-06-30,88,70.0,,0.7,61.599999999999994
2018-07-01,76,73.0,False,0.73,55.48
2018-07-02,68,73.0,,0.73,49.64
2018-07-03,69,73.0,,0.73,50.37
2018-07-04,71,73.0,,0.73,51.83
2018-07-05,68,73.0,,0.73,49.64
2018-07-06,68,73.0,,0.73,49.64
2018-07-07,73,73.0,,0.73,53.29
2018-07-08,75,73.0,,0.73,54.75
2018-07-09,71,73.0,,0.73,51.83
2018-07-10,70,73.0,,0.73,51.1
2018-07-11,69,73.0,,0.73,50.37
2018-07-12,73,73.0,,0.73,53.29
2018-07-13,72,73.0,,0.73,52.56
2018-07-14,73,73.0,,0.73,53.29
2018-07-15,80,73.0,,0.73,58.4
2018-07-16,72,73.0,,0.73,52.56
2018-07-17,72,73.0,,0.73,52.56
2018-07-18,76,73.0,,0.73,55.48
2018-07-19,77,73.0,,0.73,56.21
2018-07-20,76,73.0,,0.73,55.48
2018-07-21,79,73.0,,0.73,57.67
2018-07-22,100,73.0,,0.73,73.0
2018-07-23,80,73.0,,0.73,58.4
2018-07-24,78,73.0,,0.73,56.94
2018-07-25,75,73.0,,0.73,54.75
2018-07-26,74,73.0,,0.73,54.019999999999996
2018-07-27,73,73.0,,0.73,53.29
2018-07-28,80,73.0,,0.73,58.4
2018-07-29,81,73.0,,0.73,59.129999999999995
2018-07-30,75,73.0,,0.73,54.75
2018-07-31,74,73.0,,0.73,54.019999999999996
2018-08-01,85,72.0,False,0.72,61.199999999999996
2018-08-02,88,72.0,,0.72,63.36
2018-08-03,89,72.0,,0.72,64.08
2018-08-04,95,72.0,,0.72,68.39999999999999
2018-08-05,100,72.0,,0.72,72.0
2018-08-06,89,72.0,,0.72,64.08
2018-08-07,91,72.0,,0.72,65.52
2018-08-08,88,72.0,,0.72,63.36
2018-08-09,84,72.0,,0.72,60.48
2018-08-10,85,72.0,,0.72,61.199999999999996
2018-08-11,97,72.0,,0.72,69.84
2018-08-12,95,72.0,,0.72,68.39999999999999
2018-08-13,90,72.0,,0.72,64.8
2018-08-14,92,72.0,,0.72,66.24
2018-08-15,89,72.0,,0.72,64.08
2018-08-16,90,72.0,,0.72,64.8
2018-08-17,92,72.0,,0.72,66.24
2018-08-18,95,72.0,,0.72,68.39999999999999
2018-08-19,96,72.0,,0.72,69.12
2018-08-20,88,72.0,,0.72,63.36
2018-08-21,85,72.0,,0.72,61.199999999999996
2018-08-22,85,72.0,,0.72,61.199999999999996
2018-08-23,85,72.0,,0.72,61.199999999999996
2018-08-24,84,72.0,,0.72,60.48
2018-08-25,92,72.0,,0.72,66.24
2018-08-26,91,72.0,,0.72,65.52
2018-08-27,85,72.0,,0.72,61.199999999999996
2018-08-28,91,72.0,,0.72,65.52
2018-08-29,84,72.0,,0.72,60.48
2018-08-30,83,72.0,,0.72,59.76
2018-08-31,85,72.0,,0.72,61.199999999999996
2018-09-01,96,70.0,False,0.7,67.19999999999999
2018-09-02,98,70.0,,0.7,68.6
2018-09-03,93,70.0,,0.7,65.1
2018-09-04,87,70.0,,0.7,60.9
2018-09-05,85,70.0,,0.7,59.49999999999999
2018-09-06,82,70.0,,0.7,57.4
2018-09-07,81,70.0,,0.7,56.699999999999996
2018-09-08,93,70.0,,0.7,65.1
2018-09-09,89,70.0,,0.7,62.3
2018-09-10,85,70.0,,0.7,59.49999999999999
2018-09-11,82,70.0,,0.7,57.4
2018-09-12,83,70.0,,0.7,58.099999999999994
2018-09-13,83,70.0,,0.7,58.099999999999994
2018-09-14,85,70.0,,0.7,59.49999999999999
2018-09-15,96,70.0,,0.7,67.19999999999999
2018-09-16,93,70.0,,0.7,65.1
2018-09-17,89,70.0,,0.7,62.3
2018-09-18,89,70.0,,0.7,62.3
2018-09-19,88,70.0,,0.7,61.599999999999994
2018-09-20,89,70.0,,0.7,62.3
2018-09-21,90,70.0,,0.7,62.99999999999999
2018-09-22,100,70.0,,0.7,70.0
2018-09-23,95,70.0,,0.7,66.5
2018-09-24,91,70.0,,0.7,63.699999999999996
2018-09-25,88,70.0,,0.7,61.599999999999994
2018-09-26,86,70.0,,0.7,60.199999999999996
2018-09-27,85,70.0,,0.7,59.49999999999999
2018-09-28,85,70.0,,0.7,59.49999999999999
2018-09-29,96,70.0,,0.7,67.19999999999999
2018-09-30,92,70.0,,0.7,64.39999999999999
2018-10-01,86,69.0,False,0.69,59.339999999999996
2018-10-02,87,69.0,,0.69,60.029999999999994
2018-10-03,85,69.0,,0.69,58.65
2018-10-04,88,69.0,,0.69,60.72
2018-10-05,89,69.0,,0.69,61.41
2018-10-06,92,69.0,,0.69,63.48
2018-10-07,89,69.0,,0.69,61.41
2018-10-08,86,69.0,,0.69,59.339999999999996
2018-10-09,86,69.0,,0.69,59.339999999999996
2018-10-10,85,69.0,,0.69,58.65
2018-10-11,91,69.0,,0.69,62.78999999999999
2018-10-12,93,69.0,,0.69,64.17
2018-10-13,100,69.0,,0.69,69.0
2018-10-14,93,69.0,,0.69,64.17
2018-10-15,89,69.0,,0.69,61.41
2018-10-16,88,69.0,,0.69,60.72
2018-10-17,85,69.0,,0.69,58.65
2018-10-18,85,69.0,,0.69,58.65
2018-10-19,87,69.0,,0.69,60.029999999999994
2018-10-20,91,69.0,,0.69,62.78999999999999
2018-10-21,91,69.0,,0.69,62.78999999999999
2018-10-22,85,69.0,,0.69,58.65
2018-10-23,86,69.0,,0.69,59.339999999999996
2018-10-24,81,69.0,,0.69,55.88999999999999
2018-10-25,85,69.0,,0.69,58.65
2018-10-26,87,69.0,,0.69,60.029999999999994
2018-10-27,92,69.0,,0.69,63.48
2018-10-28,93,69.0,,0.69,64.17
2018-10-29,89,69.0,,0.69,61.41
2018-10-30,89,69.0,,0.69,61.41
2018-10-31,85,69.0,,0.69,58.65
2018-11-01,72,76.0,False,0.76,54.72
2018-11-02,72,76.0,,0.76,54.72
2018-11-03,87,76.0,,0.76,66.12
2018-11-04,88,76.0,,0.76,66.88
2018-11-05,83,76.0,,0.76,63.08
2018-11-06,73,76.0,,0.76,55.480000000000004
2018-11-07,64,76.0,,0.76,48.64
2018-11-08,75,76.0,,0.76,57.0
2018-11-09,75,76.0,,0.76,57.0
2018-11-10,86,76.0,,0.76,65.36
2018-11-11,86,76.0,,0.76,65.36
2018-11-12,81,76.0,,0.76,61.56
2018-11-13,78,76.0,,0.76,59.28
2018-11-14,79,76.0,,0.76,60.04
2018-11-15,74,76.0,,0.76,56.24
2018-11-16,72,76.0,,0.76,54.72
2018-11-17,87,76.0,,0.76,66.12
2018-11-18,87,76.0,,0.76,66.12
2018-11-19,81,76.0,,0.76,61.56
2018-11-20,78,76.0,,0.76,59.28
2018-11-21,82,76.0,,0.76,62.32
2018-11-22,80,76.0,,0.76,60.8
2018-11-23,96,76.0,,0.76,72.96000000000001
2018-11-24,100,76.0,,0.76,76.0
2018-11-25,89,76.0,,0.76,67.64
2018-11-26,90,76.0,,0.76,68.4
2018-11-27,85,76.0,,0.76,64.6
2018-11-28,86,76.0,,0.76,65.36
2018-11-29,84,76.0,,0.76,63.84
2018-11-30,78,76.0,,0.76,59.28
2018-12-01,89,83.0,False,0.83,73.86999999999999
2018-12-02,92,83.0,,0.83,76.36
2018-12-03,86,83.0,,0.83,71.38
2018-12-04,83,83.0,,0.83,68.89
2018-12-05,83,83.0,,0.83,68.89
2018-12-06,83,83.0,,0.83,68.89
2018-12-07,85,83.0,,0.83,70.55
2018-12-08,91,83.0,,0.83,75.53
2018-12-09,94,83.0,,0.83,78.02
2018-12-10,85,83.0,,0.83,70.55
2018-12-11,85,83.0,,0.83,70.55
2018-12-12,84,83.0,,0.83,69.72
2018-12-13,84,83.0,,0.83,69.72
2018-12-14,84,83.0,,0.83,69.72
2018-12-15,100,83.0,,0.83,83.0
2018-12-16,95,83.0,,0.83,78.85
2018-12-17,90,83.0,,0.83,74.7
2018-12-18,88,83.0,,0.83,73.03999999999999
2018-12-19,84,83.0,,0.83,69.72
2018-12-20,88,83.0,,0.83,73.03999999999999
2018-12-21,88,83.0,,0.83,73.03999999999999
2018-12-22,92,83.0,,0.83,76.36
2018-12-23,91,83.0,,0.83,75.53
2018-12-24,87,83.0,,0.83,72.21
2018-12-25,96,83.0,,0.83,79.67999999999999
2018-12-26,98,83.0,,0.83,81.33999999999999
2018-12-27,91,83.0,,0.83,75.53
2018-12-28,92,83.0,,0.83,76.36
2018-12-29,91,83.0,,0.83,75.53
2018-12-30,88,83.0,,0.83,73.03999999999999
2018-12-31,85,83.0,,0.83,70.55
2019-01-01,87,72.0,False,0.72,62.64
2019-01-02,84,72.0,,0.72,60.48
2019-01-03,89,72.0,,0.72,64.08
2019-01-04,90,72.0,,0.72,64.8
2019-01-05,100,72.0,,0.72,72.0
2019-01-06,93,72.0,,0.72,66.96
2019-01-07,85,72.0,,0.72,61.199999999999996
2019-01-08,82,72.0,,0.72,59.04
2019-01-09,82,72.0,,0.72,59.04
2019-01-10,83,72.0,,0.72,59.76
2019-01-11,82,72.0,,0.72,59.04
2019-01-12,88,72.0,,0.72,63.36
2019-01-13,92,72.0,,0.72,66.24
2019-01-14,81,72.0,,0.72,58.32
2019-01-15,80,72.0,,0.72,57.599999999999994
2019-01-16,82,72.0,,0.72,59.04
2019-01-17,82,72.0,,0.72,59.04
2019-01-18,80,72.0,,0.72,57.599999999999994
2019-01-19,92,72.0,,0.72,66.24
2019-01-20,89,72.0,,0.72,64.08
2019-01-21,82,72.0,,0.72,59.04
2019-01-22,77,72.0,,0.72,55.44
2019-01-23,77,72.0,,0.72,55.44
2019-01-24,83,72.0,,0.72,59.76
2019-01-25,84,72.0,,0.72,60.48
2019-01-26,96,72.0,,0.72,69.12
2019-01-27,93,72.0,,0.72,66.96
2019-01-28,81,72.0,,0.72,58.32
2019-01-29,82,72.0,,0.72,59.04
2019-01-30,82,72.0,,0.72,59.04
2019-01-31,82,72.0,,0.72,59.04
2019-02-01,90,74.0,False,0.74,66.6
2019-02-02,100,74.0,,0.74,74.0
2019-02-03,94,74.0,,0.74,69.56
2019-02-04,81,74.0,,0.74,59.94
2019-02-05,84,74.0,,0.74,62.16
2019-02-06,86,74.0,,0.74,63.64
2019-02-07,83,74.0,,0.74,61.42
2019-02-08,86,74.0,,0.74,63.64
2019-02-09,96,74.0,,0.74,71.03999999999999
2019-02-10,95,74.0,,0.74,70.3
2019-02-11,91,74.0,,0.74,67.34
2019-02-12,87,74.0,,0.74,64.38
2019-02-13,84,74.0,,0.74,62.16
2019-02-14,86,74.0,,0.74,63.64
2019-02-15,87,74.0,,0.74,64.38
2019-02-16,95,74.0,,0.74,70.3
2019-02-17,97,74.0,,0.74,71.78
2019-02-18,88,74.0,,0.74,65.12
2019-02-19,84,74.0,,0.74,62.16
2019-02-20,82,74.0,,0.74,60.68
2019-02-21,85,74.0,,0.74,62.9
2019-02-22,85,74.0,,0.74,62.9
2019-02-23,95,74.0,,0.74,70.3
2019-02-24,94,74.0,,0.74,69.56
2019-02-25,85,74.0,,0.74,62.9
2019-02-26,83,74.0,,0.74,61.42
2019-02-27,86,74.0,,0.74,63.64
2019-02-28,85,74.0,,0.74,62.9
2019-03-01,82,73.0,False,0.73,59.86
2019-03-02,89,73.0,,0.73,64.97
2019-03-03,90,73.0,,0.73,65.7
2019-03-04,79,73.0,,0.73,57.67
2019-03-05,78,73.0,,0.73,56.94
2019-03-06,77,73.0,,0.73,56.21
2019-03-07,80,73.0,,0.73,58.4
2019-03-08,81,73.0,,0.73,59.129999999999995
2019-03-09,89,73.0,,0.73,64.97
2019-03-10,92,73.0,,0.73,67.16
2019-03-11,80,73.0,,0.73,58.4
2019-03-12,83,73.0,,0.73,60.589999999999996
2019-03-13,81,73.0,,0.73,59.129999999999995
2019-03-14,85,73.0,,0.73,62.05
2019-03-15,80,73.0,,0.73,58.4
2019-03-16,100,73.0,,0.73,73.0
2019-03-17,92,73.0,,0.73,67.16
2019-03-18,82,73.0,,0.73,59.86
2019-03-19,78,73.0,,0.73,56.94
2019-03-20,80,73.0,,0.73,58.4
2019-03-21,77,73.0,,0.73,56.21
2019-03-22,83,73.0,,0.73,60.589999999999996
2019-03-23,87,73.0,,0.73,63.51
2019-03-24,94,73.0,,0.73,68.62
2019-03-25,83,73.0,,0.73,60.589999999999996
2019-03-26,85,73.0,,0.73,62.05
2019-03-27,82,73.0,,0.73,59.86
2019-03-28,82,73.0,,0.73,59.86
2019-03-29,75,73.0,,0.73,54.75
2019-03-30,87,73.0,,0.73,63.51
2019-03-31,90,73.0,,0.73,65.7
2019-04-01,87,72.0,False,0.72,62.64
2019-04-02,89,72.0,,0.72,64.08
2019-04-03,89,72.0,,0.72,64.08
2019-04-04,87,72.0,,0.72,62.64
2019-04-05,85,72.0,,0.72,61.199999999999996
2019-04-06,100,72.0,,0.72,72.0
2019-04-07,93,72.0,,0.72,66.96
2019-04-08,84,72.0,,0.72,60.48
2019-04-09,88,72.0,,0.72,63.36
2019-04-10,89,72.0,,0.72,64.08
2019-04-11,86,72.0,,0.72,61.919999999999995
2019-04-12,87,72.0,,0.72,62.64
2019-04-13,96,72.0,,0.72,69.12
2019-04-14,92,72.0,,0.72,66.24
2019-04-15,80,72.0,,0.72,57.599999999999994
2019-04-16,85,72.0,,0.72,61.199999999999996
2019-04-17,90,72.0,,0.72,64.8
2019-04-18,87,72.0,,0.72,62.64
2019-04-19,86,72.0,,0.72,61.919999999999995
2019-04-20,95,72.0,,0.72,68.39999999999999
2019-04-21,94,72.0,,0.72,67.67999999999999
2019-04-22,85,72.0,,0.72,61.199999999999996
2019-04-23,85,72.0,,0.72,61.199999999999996
2019-04-24,84,72.0,,0.72,60.48
2019-04-25,86,72.0,,0.72,61.919999999999995
2019-04-26,79,72.0,,0.72,56.879999999999995
2019-04-27,85,72.0,,0.72,61.199999999999996
2019-04-28,92,72.0,,0.72,66.24
2019-04-29,82,72.0,,0.72,59.04
2019-04-30,85,72.0,,0.72,61.199999999999996
2019-05-01,91,71.0,False,0.71,64.61
2019-05-02,89,71.0,,0.71,63.19
2019-05-03,94,71.0,,0.71,66.74
2019-05-04,97,71.0,,0.71,68.86999999999999
2019-05-05,100,71.0,,0.71,71.0
2019-05-06,90,71.0,,0.71,63.9
2019-05-07,91,71.0,,0.71,64.61
2019-05-08,89,71.0,,0.71,63.19
2019-05-09,89,71.0,,0.71,63.19
2019-05-10,88,71.0,,0.71,62.48
2019-05-11,96,71.0,,0.71,68.16
2019-05-12,98,71.0,,0.71,69.58
2019-05-13,90,71.0,,0.71,63.9
2019-05-14,89,71.0,,0.71,63.19
2019-05-15,87,71.0,,0.71,61.769999999999996
2019-05-16,90,71.0,,0.71,63.9
2019-05-17,85,71.0,,0.71,60.349999999999994
2019-05-18,93,71.0,,0.71,66.03
2019-05-19,97,71.0,,0.71,68.86999999999999
2019-05-20,87,71.0,,0.71,61.769999999999996
2019-05-21,86,71.0,,0.71,61.059999999999995
2019-05-22,87,71.0,,0.71,61.769999999999996
2019-05-23,88,71.0,,0.71,62.48
2019-05-24,88,71.0,,0.71,62.48
2019-05-25,93,71.0,,0.71,66.03
2019-05-26,97,71.0,,0.71,68.86999999999999
2019-05-27,96,71.0,,0.71,68.16
2019-05-28,88,71.0,,0.71,62.48
2019-05-29,89,71.0,,0.71,63.19
2019-05-30,92,71.0,,0.71,65.32
2019-05-31,92,71.0,,0.71,65.32
2019-06-01,53,85.0,False,0.85,45.05
2019-06-02,52,85.0,,0.85,44.199999999999996
2019-06-03,47,85.0,,0.85,39.949999999999996
2019-06-04,49,85.0,,0.85,41.65
2019-06-05,47,85.0,,0.85,39.949999999999996
2019-06-06,49,85.0,,0.85,41.65
2019-06-07,49,85.0,,0.85,41.65
2019-06-08,49,85.0,,0.85,41.65
2019-06-09,54,85.0,,0.85,45.9
2019-06-10,48,85.0,,0.85,40.8
2019-06-11,48,85.0,,0.85,40.8
2019-06-12,50,85.0,,0.85,42.5
2019-06-13,50,85.0,,0.85,42.5
2019-06-14,53,85.0,,0.85,45.05
2019-06-15,59,85.0,,0.85,50.15
2019-06-16,65,85.0,,0.85,55.25
2019-06-17,59,85.0,,0.85,50.15
2019-06-18,62,85.0,,0.85,52.699999999999996
2019-06-19,67,85.0,,0.85,56.949999999999996
2019-06-20,64,85.0,,0.85,54.4
2019-06-21,63,85.0,,0.85,53.55
2019-06-22,69,85.0,,0.85,58.65
2019-06-23,76,85.0,,0.85,64.6
2019-06-24,69,85.0,,0.85,58.65
2019-06-25,69,85.0,,0.85,58.65
2019-06-26,68,85.0,,0.85,57.8
2019-06-27,68,85.0,,0.85,57.8
2019-06-28,60,85.0,,0.85,51.0
2019-06-29,67,85.0,,0.85,56.949999999999996
2019-06-30,100,85.0,,0.85,85.0
2019-07-01,71,81.0,False,0.81,57.510000000000005
2019-07-02,59,81.0,,0.81,47.790000000000006
2019-07-03,74,81.0,,0.81,59.940000000000005
2019-07-04,88,81.0,,0.81,71.28
2019-07-05,55,81.0,,0.81,44.550000000000004
2019-07-06,59,81.0,,0.81,47.790000000000006
2019-07-07,79,81.0,,0.81,63.99
2019-07-08,100,81.0,,0.81,81.0
2019-07-09,48,81.0,,0.81,38.88
2019-07-10,47,81.0,,0.81,38.07
2019-07-11,48,81.0,,0.81,38.88
2019-07-12,46,81.0,,0.81,37.260000000000005
2019-07-13,49,81.0,,0.81,39.690000000000005
2019-07-14,49,81.0,,0.81,39.690000000000005
2019-07-15,46,81.0,,0.81,37.260000000000005
2019-07-16,48,81.0,,0.81,38.88
2019-07-17,48,81.0,,0.81,38.88
2019-07-18,48,81.0,,0.81,38.88
2019-07-19,49,81.0,,0.81,39.690000000000005
2019-07-20,51,81.0,,0.81,41.31
2019-07-21,50,81.0,,0.81,40.5
2019-07-22,47,81.0,,0.81,38.07
2019-07-23,46,81.0,,0.81,37.260000000000005
2019-07-24,47,81.0,,0.81,38.07
2019-07-25,46,81.0,,0.81,37.260000000000005
2019-07-26,48,81.0,,0.81,38.88
2019-07-27,52,81.0,,0.81,42.120000000000005
2019-07-28,49,81.0,,0.81,39.690000000000005
2019-07-29,47,81.0,,0.81,38.07
2019-07-30,48,81.0,,0.81,38.88
2019-07-31,47,81.0,,0.81,38.07
2019-08-01,78,77.0,False,0.77,60.06
2019-08-02,78,77.0,,0.77,60.06
2019-08-03,80,77.0,,0.77,61.6
2019-08-04,78,77.0,,0.77,60.06
2019-08-05,80,77.0,,0.77,61.6
2019-08-06,80,77.0,,0.77,61.6
2019-08-07,84,77.0,,0.77,64.68
2019-08-08,86,77.0,,0.77,66.22
2019-08-09,93,77.0,,0.77,71.61
2019-08-10,100,77.0,,0.77,77.0
2019-08-11,94,77.0,,0.77,72.38
2019-08-12,88,77.0,,0.77,67.76
2019-08-13,86,77.0,,0.77,66.22
2019-08-14,86,77.0,,0.77,66.22
2019-08-15,86,77.0,,0.77,66.22
2019-08-16,84,77.0,,0.77,64.68
2019-08-17,91,77.0,,0.77,70.07000000000001
2019-08-18,86,77.0,,0.77,66.22
2019-08-19,80,77.0,,0.77,61.6
2019-08-20,78,77.0,,0.77,60.06
2019-08-21,76,77.0,,0.77,58.52
2019-08-22,79,77.0,,0.77,60.83
2019-08-23,80,77.0,,0.77,61.6
2019-08-24,84,77.0,,0.77,64.68
2019-08-25,86,77.0,,0.77,66.22
2019-08-26,76,77.0,,0.77,58.52
2019-08-27,76,77.0,,0.77,58.52
2019-08-28,77,77.0,,0.77,59.29
2019-08-29,78,77.0,,0.77,60.06
2019-08-30,77,77.0,,0.77,59.29
2019-08-31,81,77.0,,0.77,62.370000000000005
2019-09-01,94,73.0,False,0.73,68.62
2019-09-02,92,73.0,,0.73,67.16
2019-09-03,87,73.0,,0.73,63.51
2019-09-04,85,73.0,,0.73,62.05
2019-09-05,84,73.0,,0.73,61.32
2019-09-06,87,73.0,,0.73,63.51
2019-09-07,92,73.0,,0.73,67.16
2019-09-08,90,73.0,,0.73,65.7
2019-09-09,88,73.0,,0.73,64.24
2019-09-10,87,73.0,,0.73,63.51
2019-09-11,84,73.0,,0.73,61.32
2019-09-12,87,73.0,,0.73,63.51
2019-09-13,88,73.0,,0.73,64.24
2019-09-14,97,73.0,,0.73,70.81
2019-09-15,93,73.0,,0.73,67.89
2019-09-16,91,73.0,,0.73,66.42999999999999
2019-09-17,86,73.0,,0.73,62.78
2019-09-18,90,73.0,,0.73,65.7
2019-09-19,87,73.0,,0.73,63.51
2019-09-20,89,73.0,,0.73,64.97
2019-09-21,100,73.0,,0.73,73.0
2019-09-22,92,73.0,,0.73,67.16
2019-09-23,87,73.0,,0.73,63.51
2019-09-24,87,73.0,,0.73,63.51
2019-09-25,87,73.0,,0.73,63.51
2019-09-26,84,73.0,,0.73,61.32
2019-09-27,86,73.0,,0.73,62.78
2019-09-28,94,73.0,,0.73,68.62
2019-09-29,90,73.0,,0.73,65.7
2019-09-30,90,73.0,,0.73,65.7
2019-10-01,92,70.0,False,0.7,64.39999999999999
2019-10-02,94,70.0,,0.7,65.8
2019-10-03,91,70.0,,0.7,63.699999999999996
2019-10-04,90,70.0,,0.7,62.99999999999999
2019-10-05,94,70.0,,0.7,65.8
2019-10-06,92,70.0,,0.7,64.39999999999999
2019-10-07,86,70.0,,0.7,60.199999999999996
2019-10-08,91,70.0,,0.7,63.699999999999996
2019-10-09,86,70.0,,0.7,60.199999999999996
2019-10-10,90,70.0,,0.7,62.99999999999999
2019-10-11,89,70.0,,0.7,62.3
2019-10-12,94,70.0,,0.7,65.8
2019-10-13,90,70.0,,0.7,62.99999999999999
2019-10-14,90,70.0,,0.7,62.99999999999999
2019-10-15,88,70.0,,0.7,61.599999999999994
2019-10-16,91,70.0,,0.7,63.699999999999996
2019-10-17,87,70.0,,0.7,60.9
2019-10-18,88,70.0,,0.7,61.599999999999994
2019-10-19,100,70.0,,0.7,70.0
2019-10-20,95,70.0,,0.7,66.5
2019-10-21,92,70.0,,0.7,64.39999999999999
2019-10-22,92,70.0,,0.7,64.39999999999999
2019-10-23,89,70.0,,0.7,62.3
2019-10-24,85,70.0,,0.7,59.49999999999999
2019-10-25,88,70.0,,0.7,61.599999999999994
2019-10-26,96,70.0,,0.7,67.19999999999999
2019-10-27,92,70.0,,0.7,64.39999999999999
2019-10-28,86,70.0,,0.7,60.199999999999996
2019-10-29,86,70.0,,0.7,60.199999999999996
2019-10-30,84,70.0,,0.7,58.8
2019-10-31,79,70.0,,0.7,55.3
2019-11-01,70,73.0,False,0.73,51.1
2019-11-02,80,73.0,,0.73,58.4
2019-11-03,79,73.0,,0.73,57.67
2019-11-04,84,73.0,,0.73,61.32
2019-11-05,73,73.0,,0.73,53.29
2019-11-06,73,73.0,,0.73,53.29
2019-11-07,79,73.0,,0.73,57.67
2019-11-08,78,73.0,,0.73,56.94
2019-11-09,85,73.0,,0.73,62.05
2019-11-10,80,73.0,,0.73,58.4
2019-11-11,75,73.0,,0.73,54.75
2019-11-12,79,73.0,,0.73,57.67
2019-11-13,77,73.0,,0.73,56.21
2019-11-14,76,73.0,,0.73,55.48
2019-11-15,76,73.0,,0.73,55.48
2019-11-16,84,73.0,,0.73,61.32
2019-11-17,83,73.0,,0.73,60.589999999999996
2019-11-18,78,73.0,,0.73,56.94
2019-11-19,80,73.0,,0.73,58.4
2019-11-20,76,73.0,,0.73,55.48
2019-11-21,79,73.0,,0.73,57.67
2019-11-22,79,73.0,,0.73,57.67
2019-11-23,89,73.0,,0.73,64.97
2019-11-24,86,73.0,,0.73,62.78
2019-11-25,82,73.0,,0.73,59.86
2019-11-26,80,73.0,,0.73,58.4
2019-11-27,81,73.0,,0.73,59.129999999999995
2019-11-28,80,73.0,,0.73,58.4
2019-11-29,90,73.0,,0.73,65.7
2019-11-30,100,73.0,,0.73,73.0
2019-12-01,95,78.0,False,0.78,74.10000000000001
2019-12-02,88,78.0,,0.78,68.64
2019-12-03,90,78.0,,0.78,70.2
2019-12-04,85,78.0,,0.78,66.3
2019-12-05,82,78.0,,0.78,63.96
2019-12-06,79,78.0,,0.78,61.620000000000005
2019-12-07,94,78.0,,0.78,73.32000000000001
2019-12-08,88,78.0,,0.78,68.64
2019-12-09,83,78.0,,0.78,64.74000000000001
2019-12-10,85,78.0,,0.78,66.3
2019-12-11,87,78.0,,0.78,67.86
2019-12-12,82,78.0,,0.78,63.96
2019-12-13,89,78.0,,0.78,69.42
2019-12-14,95,78.0,,0.78,74.10000000000001
2019-12-15,94,78.0,,0.78,73.32000000000001
2019-12-16,86,78.0,,0.78,67.08
2019-12-17,86,78.0,,0.78,67.08
2019-12-18,85,78.0,,0.78,66.3
2019-12-19,83,78.0,,0.78,64.74000000000001
2019-12-20,85,78.0,,0.78,66.3
2019-12-21,91,78.0,,0.78,70.98
2019-12-22,89,78.0,,0.78,69.42
2019-12-23,88,78.0,,0.78,68.64
2019-12-24,87,78.0,,0.78,67.86
2019-12-25,92,78.0,,0.78,71.76
2019-12-26,100,78.0,,0.78,78.0
2019-12-27,94,78.0,,0.78,73.32000000000001
2019-12-28,97,78.0,,0.78,75.66
2019-12-29,87,78.0,,0.78,67.86
2019-12-30,86,78.0,,0.78,67.08
2019-12-31,90,78.0,,0.78,70.2
2020-01-01,88,74.0,False,0.74,65.12
2020-01-02,88,74.0,,0.74,65.12
2020-01-03,93,74.0,,0.74,68.82
2020-01-04,97,74.0,,0.74,71.78
2020-01-05,94,74.0,,0.74,69.56
2020-01-06,91,74.0,,0.74,67.34
2020-01-07,91,74.0,,0.74,67.34
2020-01-08,91,74.0,,0.74,67.34
2020-01-09,86,74.0,,0.74,63.64
2020-01-10,85,74.0,,0.74,62.9
