date,metals_unscaled,metals_monthly,isPartial,scale,metals
2013-05-06,96,74.0,,0.74,71.03999999999999
2013-05-07,100,74.0,,0.74,74.0
2013-05-08,93,74.0,,0.74,68.82
2013-05-09,86,74.0,,0.74,63.64
2013-05-10,70,74.0,,0.74,51.8
2013-05-11,44,74.0,,0.74,32.56
2013-05-12,43,74.0,,0.74,31.82
2013-05-13,91,74.0,,0.74,67.34
2013-05-14,90,74.0,,0.74,66.6
2013-05-15,85,74.0,,0.74,62.9
2013-05-16,85,74.0,,0.74,62.9
2013-05-17,84,74.0,,0.74,62.16
2013-05-18,52,74.0,,0.74,38.48
2013-05-19,48,74.0,,0.74,35.519999999999996
2013-05-20,94,74.0,,0.74,69.56
2013-05-21,96,74.0,,0.74,71.03999999999999
2013-05-22,77,74.0,,0.74,56.98
2013-05-23,81,74.0,,0.74,59.94
2013-05-24,83,74.0,,0.74,61.42
2013-05-25,44,74.0,,0.74,32.56
2013-05-26,33,74.0,,0.74,24.419999999999998
2013-05-27,52,74.0,,0.74,38.48
2013-05-28,90,74.0,,0.74,66.6
2013-05-29,73,74.0,,0.74,54.019999999999996
2013-05-30,73,74.0,,0.74,54.019999999999996
2013-05-31,51,74.0,,0.74,37.74
2013-06-01,39,68.0,False,0.68,26.520000000000003
2013-06-02,43,68.0,,0.68,29.240000000000002
2013-06-03,100,68.0,,0.68,68.0
2013-06-04,64,68.0,,0.68,43.52
2013-06-05,83,68.0,,0.68,56.440000000000005
2013-06-06,73,68.0,,0.68,49.64
2013-06-07,80,68.0,,0.68,54.400000000000006
2013-06-08,40,68.0,,0.68,27.200000000000003
2013-06-09,34,68.0,,0.68,23.12
2013-06-10,74,68.0,,0.68,50.32
2013-06-11,78,68.0,,0.68,53.040000000000006
2013-06-12,76,68.0,,0.68,51.68000000000001
2013-06-13,76,68.0,,0.68,51.68000000000001
2013-06-14,65,68.0,,0.68,44.2
2013-06-15,30,68.0,,0.68,20.400000000000002
2013-06-16,23,68.0,,0.68,15.64
2013-06-17,63,68.0,,0.68,42.84
2013-06-18,76,68.0,,0.68,51.68000000000001
2013-06-19,66,68.0,,0.68,44.88
2013-06-20,77,68.0,,0.68,52.36000000000001
2013-06-21,73,68.0,,0.68,49.64
2013-06-22,36,68.0,,0.68,24.48
2013-06-23,41,68.0,,0.68,27.880000000000003
2013-06-24,61,68.0,,0.68,41.480000000000004
2013-06-25,85,68.0,,0.68,57.800000000000004
2013-06-26,80,68.0,,0.68,54.400000000000006
2013-06-27,76,68.0,,0.68,51.68000000000001
2013-06-28,71,68.0,,0.68,48.28
2013-06-29,37,68.0,,0.68,25.16
2013-06-30,40,68.0,,0.68,27.200000000000003
2013-07-01,83,58.0,False,0.58,48.13999999999999
2013-07-02,83,58.0,,0.58,48.13999999999999
2013-07-03,74,58.0,,0.58,42.919999999999995
2013-07-04,39,58.0,,0.58,22.619999999999997
2013-07-05,75,58.0,,0.58,43.5
2013-07-06,40,58.0,,0.58,23.2
2013-07-07,38,58.0,,0.58,22.04
2013-07-08,81,58.0,,0.58,46.98
2013-07-09,95,58.0,,0.58,55.099999999999994
2013-07-10,83,58.0,,0.58,48.13999999999999
2013-07-11,100,58.0,,0.58,57.99999999999999
2013-07-12,88,58.0,,0.58,51.04
2013-07-13,49,58.0,,0.58,28.419999999999998
2013-07-14,42,58.0,,0.58,24.36
2013-07-15,75,58.0,,0.58,43.5
2013-07-16,86,58.0,,0.58,49.879999999999995
2013-07-17,88,58.0,,0.58,51.04
2013-07-18,83,58.0,,0.58,48.13999999999999
2013-07-19,74,58.0,,0.58,42.919999999999995
2013-07-20,56,58.0,,0.58,32.48
2013-07-21,36,58.0,,0.58,20.88
2013-07-22,76,58.0,,0.58,44.08
2013-07-23,88,58.0,,0.58,51.04
2013-07-24,92,58.0,,0.58,53.36
2013-07-25,69,58.0,,0.58,40.019999999999996
2013-07-26,76,58.0,,0.58,44.08
2013-07-27,61,58.0,,0.58,35.379999999999995
2013-07-28,30,58.0,,0.58,17.4
2013-07-29,92,58.0,,0.58,53.36
2013-07-30,77,58.0,,0.58,44.66
2013-07-31,87,58.0,,0.58,50.459999999999994
2013-08-01,82,62.0,False,0.62,50.839999999999996
2013-08-02,68,62.0,,0.62,42.16
2013-08-03,46,62.0,,0.62,28.52
2013-08-04,35,62.0,,0.62,21.7
2013-08-05,87,62.0,,0.62,53.94
2013-08-06,83,62.0,,0.62,51.46
2013-08-07,78,62.0,,0.62,48.36
2013-08-08,77,62.0,,0.62,47.74
2013-08-09,74,62.0,,0.62,45.88
2013-08-10,55,62.0,,0.62,34.1
2013-08-11,50,62.0,,0.62,31.0
2013-08-12,82,62.0,,0.62,50.839999999999996
2013-08-13,70,62.0,,0.62,43.4
2013-08-14,88,62.0,,0.62,54.56
2013-08-15,83,62.0,,0.62,51.46
2013-08-16,89,62.0,,0.62,55.18
2013-08-17,58,62.0,,0.62,35.96
2013-08-18,38,62.0,,0.62,23.56
2013-08-19,81,62.0,,0.62,50.22
2013-08-20,74,62.0,,0.62,45.88
2013-08-21,86,62.0,,0.62,53.32
2013-08-22,82,62.0,,0.62,50.839999999999996
2013-08-23,94,62.0,,0.62,58.28
2013-08-24,50,62.0,,0.62,31.0
2013-08-25,42,62.0,,0.62,26.04
2013-08-26,88,62.0,,0.62,54.56
2013-08-27,100,62.0,,0.62,62.0
2013-08-28,89,62.0,,0.62,55.18
2013-08-29,85,62.0,,0.62,52.7
2013-08-30,78,62.0,,0.62,48.36
2013-08-31,48,62.0,,0.62,29.759999999999998
2013-09-01,26,80.0,False,0.8,20.8
2013-09-02,33,80.0,,0.8,26.400000000000002
2013-09-03,73,80.0,,0.8,58.400000000000006
2013-09-04,64,80.0,,0.8,51.2
2013-09-05,56,80.0,,0.8,44.800000000000004
2013-09-06,82,80.0,,0.8,65.60000000000001
2013-09-07,35,80.0,,0.8,28.0
2013-09-08,32,80.0,,0.8,25.6
2013-09-09,88,80.0,,0.8,70.4
2013-09-10,66,80.0,,0.8,52.800000000000004
2013-09-11,71,80.0,,0.8,56.800000000000004
2013-09-12,75,80.0,,0.8,60.0
2013-09-13,71,80.0,,0.8,56.800000000000004
2013-09-14,37,80.0,,0.8,29.6
2013-09-15,31,80.0,,0.8,24.8
2013-09-16,87,80.0,,0.8,69.60000000000001
2013-09-17,71,80.0,,0.8,56.800000000000004
2013-09-18,87,80.0,,0.8,69.60000000000001
2013-09-19,74,80.0,,0.8,59.2
2013-09-20,81,80.0,,0.8,64.8
2013-09-21,26,80.0,,0.8,20.8
2013-09-22,38,80.0,,0.8,30.400000000000002
2013-09-23,77,80.0,,0.8,61.6
2013-09-24,84,80.0,,0.8,67.2
2013-09-25,100,80.0,,0.8,80.0
2013-09-26,83,80.0,,0.8,66.4
2013-09-27,67,80.0,,0.8,53.6
2013-09-28,48,80.0,,0.8,38.400000000000006
2013-09-29,49,80.0,,0.8,39.2
2013-09-30,96,80.0,,0.8,76.80000000000001
2013-10-01,84,88.0,False,0.88,73.92
2013-10-02,89,88.0,,0.88,78.32000000000001
2013-10-03,84,88.0,,0.88,73.92
2013-10-04,76,88.0,,0.88,66.88
2013-10-05,39,88.0,,0.88,34.32
2013-10-06,38,88.0,,0.88,33.44
2013-10-07,93,88.0,,0.88,81.84
2013-10-08,79,88.0,,0.88,69.52
2013-10-09,86,88.0,,0.88,75.68
2013-10-10,84,88.0,,0.88,73.92
2013-10-11,77,88.0,,0.88,67.76
2013-10-12,42,88.0,,0.88,36.96
2013-10-13,34,88.0,,0.88,29.92
2013-10-14,72,88.0,,0.88,63.36
2013-10-15,90,88.0,,0.88,79.2
2013-10-16,83,88.0,,0.88,73.04
2013-10-17,90,88.0,,0.88,79.2
2013-10-18,76,88.0,,0.88,66.88
2013-10-19,43,88.0,,0.88,37.84
2013-10-20,34,88.0,,0.88,29.92
2013-10-21,90,88.0,,0.88,79.2
2013-10-22,96,88.0,,0.88,84.48
2013-10-23,90,88.0,,0.88,79.2
2013-10-24,94,88.0,,0.88,82.72
2013-10-25,78,88.0,,0.88,68.64
2013-10-26,34,88.0,,0.88,29.92
2013-10-27,42,88.0,,0.88,36.96
2013-10-28,85,88.0,,0.88,74.8
2013-10-29,86,88.0,,0.88,75.68
2013-10-30,88,88.0,,0.88,77.44
2013-10-31,100,88.0,,0.88,88.0
2013-11-01,72,81.0,False,0.81,58.32000000000001
2013-11-02,41,81.0,,0.81,33.21
2013-11-03,44,81.0,,0.81,35.64
2013-11-04,66,81.0,,0.81,53.46
2013-11-05,78,81.0,,0.81,63.18000000000001
2013-11-06,82,81.0,,0.81,66.42
2013-11-07,79,81.0,,0.81,63.99
2013-11-08,82,81.0,,0.81,66.42
2013-11-09,38,81.0,,0.81,30.78
2013-11-10,31,81.0,,0.81,25.110000000000003
2013-11-11,74,81.0,,0.81,59.940000000000005
2013-11-12,100,81.0,,0.81,81.0
2013-11-13,87,81.0,,0.81,70.47
2013-11-14,86,81.0,,0.81,69.66000000000001
2013-11-15,63,81.0,,0.81,51.03
2013-11-16,45,81.0,,0.81,36.45
2013-11-17,34,81.0,,0.81,27.540000000000003
2013-11-18,74,81.0,,0.81,59.940000000000005
2013-11-19,93,81.0,,0.81,75.33
2013-11-20,93,81.0,,0.81,75.33
2013-11-21,86,81.0,,0.81,69.66000000000001
2013-11-22,79,81.0,,0.81,63.99
2013-11-23,33,81.0,,0.81,26.73
2013-11-24,36,81.0,,0.81,29.160000000000004
2013-11-25,72,81.0,,0.81,58.32000000000001
2013-11-26,65,81.0,,0.81,52.650000000000006
2013-11-27,52,81.0,,0.81,42.120000000000005
2013-11-28,18,81.0,,0.81,14.580000000000002
2013-11-29,37,81.0,,0.81,29.970000000000002
2013-11-30,28,81.0,,0.81,22.68
2013-12-01,29,74.0,False,0.74,21.46
2013-12-02,76,74.0,,0.74,56.24
2013-12-03,88,74.0,,0.74,65.12
2013-12-04,93,74.0,,0.74,68.82
2013-12-05,97,74.0,,0.74,71.78
2013-12-06,76,74.0,,0.74,56.24
2013-12-07,38,74.0,,0.74,28.12
2013-12-08,48,74.0,,0.74,35.519999999999996
2013-12-09,80,74.0,,0.74,59.2
2013-12-10,87,74.0,,0.74,64.38
2013-12-11,94,74.0,,0.74,69.56
2013-12-12,87,74.0,,0.74,64.38
2013-12-13,79,74.0,,0.74,58.46
2013-12-14,46,74.0,,0.74,34.04
2013-12-15,48,74.0,,0.74,35.519999999999996
2013-12-16,94,74.0,,0.74,69.56
2013-12-17,100,74.0,,0.74,74.0
2013-12-18,96,74.0,,0.74,71.03999999999999
2013-12-19,87,74.0,,0.74,64.38
2013-12-20,66,74.0,,0.74,48.839999999999996
2013-12-21,38,74.0,,0.74,28.12
2013-12-22,30,74.0,,0.74,22.2
2013-12-23,51,74.0,,0.74,37.74
2013-12-24,28,74.0,,0.74,20.72
2013-12-25,24,74.0,,0.74,17.759999999999998
2013-12-26,50,74.0,,0.74,37.0
2013-12-27,57,74.0,,0.74,42.18
2013-12-28,41,74.0,,0.74,30.34
2013-12-29,26,74.0,,0.74,19.24
2013-12-30,60,74.0,,0.74,44.4
2013-12-31,51,74.0,,0.74,37.74
2014-01-01,33,76.0,False,0.76,25.080000000000002
2014-01-02,64,76.0,,0.76,48.64
2014-01-03,57,76.0,,0.76,43.32
2014-01-04,38,76.0,,0.76,28.88
2014-01-05,37,76.0,,0.76,28.12
2014-01-06,67,76.0,,0.76,50.92
2014-01-07,67,76.0,,0.76,50.92
2014-01-08,83,76.0,,0.76,63.08
2014-01-09,98,76.0,,0.76,74.48
2014-01-10,82,76.0,,0.76,62.32
2014-01-11,47,76.0,,0.76,35.72
2014-01-12,41,76.0,,0.76,31.16
2014-01-13,95,76.0,,0.76,72.2
2014-01-14,100,76.0,,0.76,76.0
2014-01-15,100,76.0,,0.76,76.0
2014-01-16,93,76.0,,0.76,70.68
2014-01-17,97,76.0,,0.76,73.72
2014-01-18,47,76.0,,0.76,35.72
2014-01-19,36,76.0,,0.76,27.36
2014-01-20,91,76.0,,0.76,69.16
2014-01-21,84,76.0,,0.76,63.84
2014-01-22,84,76.0,,0.76,63.84
2014-01-23,87,76.0,,0.76,66.12
2014-01-24,89,76.0,,0.76,67.64
2014-01-25,45,76.0,,0.76,34.2
2014-01-26,46,76.0,,0.76,34.96
2014-01-27,84,76.0,,0.76,63.84
2014-01-28,83,76.0,,0.76,63.08
2014-01-29,91,76.0,,0.76,69.16
2014-01-30,96,76.0,,0.76,72.96000000000001
2014-01-31,81,76.0,,0.76,61.56
2014-02-01,48,88.0,False,0.88,42.24
2014-02-02,34,88.0,,0.88,29.92
2014-02-03,68,88.0,,0.88,59.84
2014-02-04,73,88.0,,0.88,64.24
2014-02-05,77,88.0,,0.88,67.76
2014-02-06,84,88.0,,0.88,73.92
2014-02-07,67,88.0,,0.88,58.96
2014-02-08,57,88.0,,0.88,50.160000000000004
2014-02-09,59,88.0,,0.88,51.92
2014-02-10,85,88.0,,0.88,74.8
2014-02-11,85,88.0,,0.88,74.8
2014-02-12,80,88.0,,0.88,70.4
2014-02-13,83,88.0,,0.88,73.04
2014-02-14,78,88.0,,0.88,68.64
2014-02-15,51,88.0,,0.88,44.88
2014-02-16,43,88.0,,0.88,37.84
2014-02-17,79,88.0,,0.88,69.52
2014-02-18,95,88.0,,0.88,83.6
2014-02-19,75,88.0,,0.88,66.0
2014-02-20,81,88.0,,0.88,71.28
2014-02-21,77,88.0,,0.88,67.76
2014-02-22,52,88.0,,0.88,45.76
2014-02-23,46,88.0,,0.88,40.48
2014-02-24,100,88.0,,0.88,88.0
2014-02-25,83,88.0,,0.88,73.04
2014-02-26,79,88.0,,0.88,69.52
2014-02-27,84,88.0,,0.88,73.92
2014-02-28,62,88.0,,0.88,54.56
2014-03-01,40,73.0,False,0.73,29.2
2014-03-02,46,73.0,,0.73,33.58
2014-03-03,83,73.0,,0.73,60.589999999999996
2014-03-04,89,73.0,,0.73,64.97
2014-03-05,100,73.0,,0.73,73.0
2014-03-06,90,73.0,,0.73,65.7
2014-03-07,79,73.0,,0.73,57.67
2014-03-08,47,73.0,,0.73,34.31
2014-03-09,42,73.0,,0.73,30.66
2014-03-10,82,73.0,,0.73,59.86
2014-03-11,76,73.0,,0.73,55.48
2014-03-12,88,73.0,,0.73,64.24
2014-03-13,90,73.0,,0.73,65.7
2014-03-14,75,73.0,,0.73,54.75
2014-03-15,46,73.0,,0.73,33.58
2014-03-16,37,73.0,,0.73,27.009999999999998
2014-03-17,71,73.0,,0.73,51.83
2014-03-18,84,73.0,,0.73,61.32
2014-03-19,76,73.0,,0.73,55.48
2014-03-20,93,73.0,,0.73,67.89
2014-03-21,80,73.0,,0.73,58.4
2014-03-22,45,73.0,,0.73,32.85
2014-03-23,49,73.0,,0.73,35.769999999999996
2014-03-24,85,73.0,,0.73,62.05
2014-03-25,91,73.0,,0.73,66.42999999999999
2014-03-26,93,73.0,,0.73,67.89
2014-03-27,78,73.0,,0.73,56.94
2014-03-28,73,73.0,,0.73,53.29
2014-03-29,35,73.0,,0.73,25.55
2014-03-30,41,73.0,,0.73,29.93
2014-03-31,81,73.0,,0.73,59.129999999999995
2014-04-01,88,74.0,False,0.74,65.12
2014-04-02,81,74.0,,0.74,59.94
2014-04-03,83,74.0,,0.74,61.42
2014-04-04,82,74.0,,0.74,60.68
2014-04-05,46,74.0,,0.74,34.04
2014-04-06,43,74.0,,0.74,31.82
2014-04-07,72,74.0,,0.74,53.28
2014-04-08,100,74.0,,0.74,74.0
2014-04-09,70,74.0,,0.74,51.8
2014-04-10,71,74.0,,0.74,52.54
2014-04-11,77,74.0,,0.74,56.98
2014-04-12,44,74.0,,0.74,32.56
2014-04-13,46,74.0,,0.74,34.04
2014-04-14,81,74.0,,0.74,59.94
2014-04-15,70,74.0,,0.74,51.8
2014-04-16,85,74.0,,0.74,62.9
2014-04-17,79,74.0,,0.74,58.46
2014-04-18,65,74.0,,0.74,48.1
2014-04-19,50,74.0,,0.74,37.0
2014-04-20,35,74.0,,0.74,25.9
2014-04-21,71,74.0,,0.74,52.54
2014-04-22,87,74.0,,0.74,64.38
2014-04-23,90,74.0,,0.74,66.6
2014-04-24,86,74.0,,0.74,63.64
2014-04-25,77,74.0,,0.74,56.98
2014-04-26,46,74.0,,0.74,34.04
2014-04-27,39,74.0,,0.74,28.86
2014-04-28,79,74.0,,0.74,58.46
2014-04-29,66,74.0,,0.74,48.839999999999996
2014-04-30,85,74.0,,0.74,62.9
2014-05-01,97,72.0,False,0.72,69.84
2014-05-02,86,72.0,,0.72,61.919999999999995
2014-05-03,44,72.0,,0.72,31.68
2014-05-04,36,72.0,,0.72,25.919999999999998
2014-05-05,76,72.0,,0.72,54.72
2014-05-06,90,72.0,,0.72,64.8
2014-05-07,92,72.0,,0.72,66.24
2014-05-08,76,72.0,,0.72,54.72
2014-05-09,86,72.0,,0.72,61.919999999999995
2014-05-10,35,72.0,,0.72,25.2
2014-05-11,44,72.0,,0.72,31.68
2014-05-12,100,72.0,,0.72,72.0
2014-05-13,96,72.0,,0.72,69.12
2014-05-14,81,72.0,,0.72,58.32
2014-05-15,98,72.0,,0.72,70.56
2014-05-16,68,72.0,,0.72,48.96
2014-05-17,45,72.0,,0.72,32.4
2014-05-18,38,72.0,,0.72,27.36
2014-05-19,82,72.0,,0.72,59.04
2014-05-20,96,72.0,,0.72,69.12
2014-05-21,77,72.0,,0.72,55.44
2014-05-22,78,72.0,,0.72,56.16
2014-05-23,75,72.0,,0.72,54.0
2014-05-24,34,72.0,,0.72,24.48
2014-05-25,33,72.0,,0.72,23.759999999999998
2014-05-26,42,72.0,,0.72,30.24
2014-05-27,79,72.0,,0.72,56.879999999999995
2014-05-28,97,72.0,,0.72,69.84
2014-05-29,68,72.0,,0.72,48.96
2014-05-30,67,72.0,,0.72,48.239999999999995
2014-05-31,49,72.0,,0.72,35.28
2014-06-01,49,67.0,False,0.67,32.830000000000005
2014-06-02,100,67.0,,0.67,67.0
2014-06-03,96,67.0,,0.67,64.32000000000001
2014-06-04,98,67.0,,0.67,65.66000000000001
2014-06-05,91,67.0,,0.67,60.970000000000006
2014-06-06,77,67.0,,0.67,51.59
2014-06-07,61,67.0,,0.67,40.870000000000005
2014-06-08,45,67.0,,0.67,30.150000000000002
2014-06-09,78,67.0,,0.67,52.260000000000005
2014-06-10,88,67.0,,0.67,58.96
2014-06-11,69,67.0,,0.67,46.230000000000004
2014-06-12,84,67.0,,0.67,56.28
2014-06-13,80,67.0,,0.67,53.6
2014-06-14,47,67.0,,0.67,31.490000000000002
2014-06-15,37,67.0,,0.67,24.790000000000003
2014-06-16,82,67.0,,0.67,54.940000000000005
2014-06-17,81,67.0,,0.67,54.27
2014-06-18,82,67.0,,0.67,54.940000000000005
2014-06-19,97,67.0,,0.67,64.99000000000001
2014-06-20,86,67.0,,0.67,57.620000000000005
2014-06-21,44,67.0,,0.67,29.48
2014-06-22,44,67.0,,0.67,29.48
2014-06-23,76,67.0,,0.67,50.92
2014-06-24,74,67.0,,0.67,49.580000000000005
2014-06-25,99,67.0,,0.67,66.33
2014-06-26,76,67.0,,0.67,50.92
2014-06-27,77,67.0,,0.67,51.59
2014-06-28,51,67.0,,0.67,34.17
2014-06-29,36,67.0,,0.67,24.12
2014-06-30,73,67.0,,0.67,48.910000000000004
2014-07-01,82,62.0,False,0.62,50.839999999999996
2014-07-02,86,62.0,,0.62,53.32
2014-07-03,72,62.0,,0.62,44.64
2014-07-04,38,62.0,,0.62,23.56
2014-07-05,40,62.0,,0.62,24.8
2014-07-06,37,62.0,,0.62,22.94
2014-07-07,92,62.0,,0.62,57.04
2014-07-08,95,62.0,,0.62,58.9
2014-07-09,59,62.0,,0.62,36.58
2014-07-10,77,62.0,,0.62,47.74
2014-07-11,91,62.0,,0.62,56.42
2014-07-12,56,62.0,,0.62,34.72
2014-07-13,29,62.0,,0.62,17.98
2014-07-14,80,62.0,,0.62,49.6
2014-07-15,73,62.0,,0.62,45.26
2014-07-16,97,62.0,,0.62,60.14
2014-07-17,100,62.0,,0.62,62.0
2014-07-18,59,62.0,,0.62,36.58
2014-07-19,39,62.0,,0.62,24.18
2014-07-20,41,62.0,,0.62,25.419999999999998
2014-07-21,76,62.0,,0.62,47.12
2014-07-22,95,62.0,,0.62,58.9
2014-07-23,89,62.0,,0.62,55.18
2014-07-24,92,62.0,,0.62,57.04
2014-07-25,66,62.0,,0.62,40.92
2014-07-26,37,62.0,,0.62,22.94
2014-07-27,38,62.0,,0.62,23.56
2014-07-28,67,62.0,,0.62,41.54
2014-07-29,85,62.0,,0.62,52.7
2014-07-30,74,62.0,,0.62,45.88
2014-07-31,80,62.0,,0.62,49.6
2014-08-01,69,62.0,False,0.62,42.78
2014-08-02,48,62.0,,0.62,29.759999999999998
2014-08-03,28,62.0,,0.62,17.36
2014-08-04,79,62.0,,0.62,48.98
2014-08-05,73,62.0,,0.62,45.26
2014-08-06,60,62.0,,0.62,37.2
2014-08-07,80,62.0,,0.62,49.6
2014-08-08,74,62.0,,0.62,45.88
2014-08-09,48,62.0,,0.62,29.759999999999998
2014-08-10,23,62.0,,0.62,14.26
2014-08-11,73,62.0,,0.62,45.26
2014-08-12,73,62.0,,0.62,45.26
2014-08-13,74,62.0,,0.62,45.88
2014-08-14,77,62.0,,0.62,47.74
2014-08-15,55,62.0,,0.62,34.1
2014-08-16,43,62.0,,0.62,26.66
2014-08-17,32,62.0,,0.62,19.84
2014-08-18,75,62.0,,0.62,46.5
2014-08-19,78,62.0,,0.62,48.36
2014-08-20,75,62.0,,0.62,46.5
2014-08-21,80,62.0,,0.62,49.6
2014-08-22,70,62.0,,0.62,43.4
2014-08-23,41,62.0,,0.62,25.419999999999998
2014-08-24,40,62.0,,0.62,24.8
2014-08-25,88,62.0,,0.62,54.56
2014-08-26,100,62.0,,0.62,62.0
2014-08-27,87,62.0,,0.62,53.94
2014-08-28,83,62.0,,0.62,51.46
2014-08-29,74,62.0,,0.62,45.88
2014-08-30,43,62.0,,0.62,26.66
2014-08-31,39,62.0,,0.62,24.18
2014-09-01,20,86.0,False,0.86,17.2
2014-09-02,66,86.0,,0.86,56.76
2014-09-03,62,86.0,,0.86,53.32
2014-09-04,70,86.0,,0.86,60.199999999999996
2014-09-05,70,86.0,,0.86,60.199999999999996
2014-09-06,48,86.0,,0.86,41.28
2014-09-07,37,86.0,,0.86,31.82
2014-09-08,69,86.0,,0.86,59.339999999999996
2014-09-09,76,86.0,,0.86,65.36
2014-09-10,77,86.0,,0.86,66.22
2014-09-11,66,86.0,,0.86,56.76
2014-09-12,81,86.0,,0.86,69.66
2014-09-13,38,86.0,,0.86,32.68
2014-09-14,33,86.0,,0.86,28.38
2014-09-15,77,86.0,,0.86,66.22
2014-09-16,75,86.0,,0.86,64.5
2014-09-17,70,86.0,,0.86,60.199999999999996
2014-09-18,84,86.0,,0.86,72.24
2014-09-19,62,86.0,,0.86,53.32
2014-09-20,31,86.0,,0.86,26.66
2014-09-21,49,86.0,,0.86,42.14
2014-09-22,100,86.0,,0.86,86.0
2014-09-23,88,86.0,,0.86,75.67999999999999
2014-09-24,81,86.0,,0.86,69.66
2014-09-25,92,86.0,,0.86,79.12
2014-09-26,63,86.0,,0.86,54.18
2014-09-27,44,86.0,,0.86,37.839999999999996
2014-09-28,36,86.0,,0.86,30.96
2014-09-29,81,86.0,,0.86,69.66
2014-09-30,89,86.0,,0.86,76.53999999999999
2014-10-01,86,98.0,False,0.98,84.28
2014-10-02,75,98.0,,0.98,73.5
