date,earnings_unscaled,earnings_monthly,isPartial,scale,earnings
2018-04-04,33,61.0,,0.61,20.13
2018-04-05,36,61.0,,0.61,21.96
2018-04-06,26,61.0,,0.61,15.86
2018-04-07,24,61.0,,0.61,14.64
2018-04-08,35,61.0,,0.61,21.349999999999998
2018-04-09,37,61.0,,0.61,22.57
2018-04-10,35,61.0,,0.61,21.349999999999998
2018-04-11,34,61.0,,0.61,20.74
2018-04-12,45,61.0,,0.61,27.45
2018-04-13,43,61.0,,0.61,26.23
2018-04-14,24,61.0,,0.61,14.64
2018-04-15,21,61.0,,0.61,12.81
2018-04-16,56,61.0,,0.61,34.16
2018-04-17,67,61.0,,0.61,40.87
2018-04-18,56,61.0,,0.61,34.16
2018-04-19,54,61.0,,0.61,32.94
2018-04-20,49,61.0,,0.61,29.89
2018-04-21,21,61.0,,0.61,12.81
2018-04-22,26,61.0,,0.61,15.86
2018-04-23,68,61.0,,0.61,41.48
2018-04-24,69,61.0,,0.61,42.089999999999996
2018-04-25,82,61.0,,0.61,50.019999999999996
2018-04-26,100,61.0,,0.61,61.0
2018-04-27,57,61.0,,0.61,34.769999999999996
2018-04-28,25,61.0,,0.61,15.25
2018-04-29,26,61.0,,0.61,15.86
2018-04-30,60,61.0,,0.61,36.6
2018-05-01,100,53.0,False,0.53,53.0
2018-05-02,83,53.0,,0.53,43.99
2018-05-03,69,53.0,,0.53,36.57
2018-05-04,46,53.0,,0.53,24.380000000000003
2018-05-05,22,53.0,,0.53,11.66
2018-05-06,22,53.0,,0.53,11.66
2018-05-07,52,53.0,,0.53,27.560000000000002
2018-05-08,59,53.0,,0.53,31.270000000000003
2018-05-09,56,53.0,,0.53,29.68
2018-05-10,59,53.0,,0.53,31.270000000000003
2018-05-11,31,53.0,,0.53,16.43
2018-05-12,16,53.0,,0.53,8.48
2018-05-13,23,53.0,,0.53,12.190000000000001
2018-05-14,33,53.0,,0.53,17.490000000000002
2018-05-15,34,53.0,,0.53,18.02
2018-05-16,41,53.0,,0.53,21.73
2018-05-17,32,53.0,,0.53,16.96
2018-05-18,24,53.0,,0.53,12.72
2018-05-19,14,53.0,,0.53,7.42
2018-05-20,15,53.0,,0.53,7.95
2018-05-21,26,53.0,,0.53,13.780000000000001
2018-05-22,28,53.0,,0.53,14.84
2018-05-23,29,53.0,,0.53,15.370000000000001
2018-05-24,30,53.0,,0.53,15.9
2018-05-25,22,53.0,,0.53,11.66
2018-05-26,13,53.0,,0.53,6.890000000000001
2018-05-27,17,53.0,,0.53,9.01
2018-05-28,19,53.0,,0.53,10.07
2018-05-29,24,53.0,,0.53,12.72
2018-05-30,29,53.0,,0.53,15.370000000000001
2018-05-31,29,53.0,,0.53,15.370000000000001
2018-06-01,66,32.0,False,0.32,21.12
2018-06-02,45,32.0,,0.32,14.4
2018-06-03,35,32.0,,0.32,11.200000000000001
2018-06-04,73,32.0,,0.32,23.36
2018-06-05,80,32.0,,0.32,25.6
2018-06-06,100,32.0,,0.32,32.0
2018-06-07,86,32.0,,0.32,27.52
2018-06-08,71,32.0,,0.32,22.72
2018-06-09,53,32.0,,0.32,16.96
2018-06-10,58,32.0,,0.32,18.56
2018-06-11,67,32.0,,0.32,21.44
2018-06-12,88,32.0,,0.32,28.16
2018-06-13,81,32.0,,0.32,25.92
2018-06-14,97,32.0,,0.32,31.04
2018-06-15,78,32.0,,0.32,24.96
2018-06-16,46,32.0,,0.32,14.72
2018-06-17,84,32.0,,0.32,26.88
2018-06-18,69,32.0,,0.32,22.080000000000002
2018-06-19,67,32.0,,0.32,21.44
2018-06-20,84,32.0,,0.32,26.88
2018-06-21,87,32.0,,0.32,27.84
2018-06-22,77,32.0,,0.32,24.64
2018-06-23,33,32.0,,0.32,10.56
2018-06-24,41,32.0,,0.32,13.120000000000001
2018-06-25,91,32.0,,0.32,29.12
2018-06-26,62,32.0,,0.32,19.84
2018-06-27,81,32.0,,0.32,25.92
2018-06-28,80,32.0,,0.32,25.6
2018-06-29,66,32.0,,0.32,21.12
2018-06-30,47,32.0,,0.32,15.040000000000001
2018-07-01,12,66.0,False,0.66,7.92
2018-07-02,20,66.0,,0.66,13.200000000000001
2018-07-03,15,66.0,,0.66,9.9
2018-07-04,12,66.0,,0.66,7.92
2018-07-05,19,66.0,,0.66,12.540000000000001
2018-07-06,16,66.0,,0.66,10.56
2018-07-07,12,66.0,,0.66,7.92
2018-07-08,14,66.0,,0.66,9.24
2018-07-09,21,66.0,,0.66,13.860000000000001
2018-07-10,27,66.0,,0.66,17.82
2018-07-11,22,66.0,,0.66,14.520000000000001
2018-07-12,27,66.0,,0.66,17.82
2018-07-13,33,66.0,,0.66,21.78
2018-07-14,15,66.0,,0.66,9.9
2018-07-15,19,66.0,,0.66,12.540000000000001
2018-07-16,44,66.0,,0.66,29.040000000000003
2018-07-17,42,66.0,,0.66,27.720000000000002
2018-07-18,43,66.0,,0.66,28.380000000000003
2018-07-19,47,66.0,,0.66,31.020000000000003
2018-07-20,37,66.0,,0.66,24.42
2018-07-21,16,66.0,,0.66,10.56
2018-07-22,20,66.0,,0.66,13.200000000000001
2018-07-23,55,66.0,,0.66,36.300000000000004
2018-07-24,60,66.0,,0.66,39.6
2018-07-25,86,66.0,,0.66,56.760000000000005
2018-07-26,100,66.0,,0.66,66.0
2018-07-27,54,66.0,,0.66,35.64
2018-07-28,19,66.0,,0.66,12.540000000000001
2018-07-29,18,66.0,,0.66,11.88
2018-07-30,51,66.0,,0.66,33.660000000000004
2018-07-31,79,66.0,,0.66,52.14
2018-08-01,100,57.0,False,0.57,56.99999999999999
2018-08-02,73,57.0,,0.57,41.61
2018-08-03,48,57.0,,0.57,27.36
2018-08-04,23,57.0,,0.57,13.11
2018-08-05,24,57.0,,0.57,13.68
2018-08-06,50,57.0,,0.57,28.499999999999996
2018-08-07,62,57.0,,0.57,35.339999999999996
2018-08-08,58,57.0,,0.57,33.059999999999995
2018-08-09,53,57.0,,0.57,30.209999999999997
2018-08-10,24,57.0,,0.57,13.68
2018-08-11,21,57.0,,0.57,11.969999999999999
2018-08-12,20,57.0,,0.57,11.399999999999999
2018-08-13,48,57.0,,0.57,27.36
2018-08-14,37,57.0,,0.57,21.09
2018-08-15,45,57.0,,0.57,25.65
2018-08-16,48,57.0,,0.57,27.36
2018-08-17,25,57.0,,0.57,14.249999999999998
2018-08-18,16,57.0,,0.57,9.12
2018-08-19,16,57.0,,0.57,9.12
2018-08-20,34,57.0,,0.57,19.38
2018-08-21,32,57.0,,0.57,18.24
2018-08-22,33,57.0,,0.57,18.81
2018-08-23,33,57.0,,0.57,18.81
2018-08-24,24,57.0,,0.57,13.68
2018-08-25,20,57.0,,0.57,11.399999999999999
2018-08-26,19,57.0,,0.57,10.829999999999998
2018-08-27,31,57.0,,0.57,17.669999999999998
2018-08-28,36,57.0,,0.57,20.52
2018-08-29,33,57.0,,0.57,18.81
2018-08-30,32,57.0,,0.57,18.24
2018-08-31,25,57.0,,0.57,14.249999999999998
2018-09-01,32,41.0,False,0.41,13.12
2018-09-02,42,41.0,,0.41,17.22
2018-09-03,49,41.0,,0.41,20.09
2018-09-04,75,41.0,,0.41,30.749999999999996
2018-09-05,89,41.0,,0.41,36.489999999999995
2018-09-06,77,41.0,,0.41,31.569999999999997
2018-09-07,53,41.0,,0.41,21.73
2018-09-08,40,41.0,,0.41,16.4
2018-09-09,54,41.0,,0.41,22.139999999999997
2018-09-10,66,41.0,,0.41,27.06
2018-09-11,63,41.0,,0.41,25.83
2018-09-12,68,41.0,,0.41,27.88
2018-09-13,81,41.0,,0.41,33.21
2018-09-14,46,41.0,,0.41,18.86
2018-09-15,48,41.0,,0.41,19.68
2018-09-16,52,41.0,,0.41,21.32
2018-09-17,78,41.0,,0.41,31.979999999999997
2018-09-18,73,41.0,,0.41,29.93
2018-09-19,88,41.0,,0.41,36.08
2018-09-20,93,41.0,,0.41,38.129999999999995
2018-09-21,49,41.0,,0.41,20.09
2018-09-22,37,41.0,,0.41,15.17
2018-09-23,48,41.0,,0.41,19.68
2018-09-24,70,41.0,,0.41,28.7
2018-09-25,100,41.0,,0.41,41.0
2018-09-26,85,41.0,,0.41,34.85
2018-09-27,67,41.0,,0.41,27.47
2018-09-28,64,41.0,,0.41,26.24
2018-09-29,41,41.0,,0.41,16.81
2018-09-30,39,41.0,,0.41,15.989999999999998
2018-10-01,30,69.0,False,0.69,20.7
2018-10-02,32,69.0,,0.69,22.08
2018-10-03,28,69.0,,0.69,19.32
2018-10-04,25,69.0,,0.69,17.25
2018-10-05,24,69.0,,0.69,16.56
2018-10-06,15,69.0,,0.69,10.35
2018-10-07,18,69.0,,0.69,12.419999999999998
2018-10-08,26,69.0,,0.69,17.939999999999998
2018-10-09,25,69.0,,0.69,17.25
2018-10-10,32,69.0,,0.69,22.08
2018-10-11,33,69.0,,0.69,22.77
2018-10-12,33,69.0,,0.69,22.77
2018-10-13,17,69.0,,0.69,11.729999999999999
2018-10-14,18,69.0,,0.69,12.419999999999998
2018-10-15,41,69.0,,0.69,28.29
2018-10-16,58,69.0,,0.69,40.019999999999996
2018-10-17,44,69.0,,0.69,30.36
2018-10-18,45,69.0,,0.69,31.049999999999997
2018-10-19,32,69.0,,0.69,22.08
2018-10-20,17,69.0,,0.69,11.729999999999999
2018-10-21,21,69.0,,0.69,14.489999999999998
2018-10-22,49,69.0,,0.69,33.809999999999995
2018-10-23,65,69.0,,0.69,44.849999999999994
2018-10-24,92,69.0,,0.69,63.48
2018-10-25,100,69.0,,0.69,69.0
2018-10-26,48,69.0,,0.69,33.12
2018-10-27,20,69.0,,0.69,13.799999999999999
2018-10-28,19,69.0,,0.69,13.11
2018-10-29,53,69.0,,0.69,36.57
2018-10-30,81,69.0,,0.69,55.88999999999999
2018-10-31,63,69.0,,0.69,43.47
2018-11-01,100,48.0,False,0.48,48.0
2018-11-02,47,48.0,,0.48,22.56
2018-11-03,17,48.0,,0.48,8.16
2018-11-04,21,48.0,,0.48,10.08
2018-11-05,39,48.0,,0.48,18.72
2018-11-06,50,48.0,,0.48,24.0
2018-11-07,45,48.0,,0.48,21.599999999999998
2018-11-08,44,48.0,,0.48,21.119999999999997
2018-11-09,29,48.0,,0.48,13.92
2018-11-10,18,48.0,,0.48,8.64
2018-11-11,15,48.0,,0.48,7.199999999999999
2018-11-12,31,48.0,,0.48,14.879999999999999
2018-11-13,45,48.0,,0.48,21.599999999999998
2018-11-14,35,48.0,,0.48,16.8
2018-11-15,30,48.0,,0.48,14.399999999999999
2018-11-16,25,48.0,,0.48,12.0
2018-11-17,14,48.0,,0.48,6.72
2018-11-18,20,48.0,,0.48,9.6
2018-11-19,25,48.0,,0.48,12.0
2018-11-20,28,48.0,,0.48,13.44
2018-11-21,18,48.0,,0.48,8.64
2018-11-22,21,48.0,,0.48,10.08
2018-11-23,12,48.0,,0.48,5.76
2018-11-24,12,48.0,,0.48,5.76
2018-11-25,14,48.0,,0.48,6.72
2018-11-26,28,48.0,,0.48,13.44
2018-11-27,30,48.0,,0.48,14.399999999999999
2018-11-28,31,48.0,,0.48,14.879999999999999
2018-11-29,28,48.0,,0.48,13.44
2018-11-30,24,48.0,,0.48,11.52
2018-12-01,43,29.0,False,0.29,12.469999999999999
2018-12-02,55,29.0,,0.29,15.95
2018-12-03,80,29.0,,0.29,23.2
2018-12-04,82,29.0,,0.29,23.779999999999998
2018-12-05,67,29.0,,0.29,19.43
2018-12-06,100,29.0,,0.29,28.999999999999996
2018-12-07,66,29.0,,0.29,19.139999999999997
2018-12-08,56,29.0,,0.29,16.24
2018-12-09,43,29.0,,0.29,12.469999999999999
2018-12-10,63,29.0,,0.29,18.27
2018-12-11,77,29.0,,0.29,22.33
2018-12-12,72,29.0,,0.29,20.88
2018-12-13,90,29.0,,0.29,26.099999999999998
2018-12-14,56,29.0,,0.29,16.24
2018-12-15,39,29.0,,0.29,11.309999999999999
2018-12-16,40,29.0,,0.29,11.6
2018-12-17,68,29.0,,0.29,19.72
2018-12-18,81,29.0,,0.29,23.49
2018-12-19,64,29.0,,0.29,18.56
2018-12-20,70,29.0,,0.29,20.299999999999997
2018-12-21,60,29.0,,0.29,17.4
2018-12-22,48,29.0,,0.29,13.919999999999998
2018-12-23,39,29.0,,0.29,11.309999999999999
2018-12-24,57,29.0,,0.29,16.529999999999998
2018-12-25,43,29.0,,0.29,12.469999999999999
2018-12-26,44,29.0,,0.29,12.76
2018-12-27,50,29.0,,0.29,14.499999999999998
2018-12-28,54,29.0,,0.29,15.659999999999998
2018-12-29,40,29.0,,0.29,11.6
2018-12-30,59,29.0,,0.29,17.11
2018-12-31,63,29.0,,0.29,18.27
2019-01-01,13,63.0,False,0.63,8.19
2019-01-02,24,63.0,,0.63,15.120000000000001
2019-01-03,21,63.0,,0.63,13.23
2019-01-04,20,63.0,,0.63,12.6
2019-01-05,15,63.0,,0.63,9.45
2019-01-06,14,63.0,,0.63,8.82
2019-01-07,21,63.0,,0.63,13.23
2019-01-08,26,63.0,,0.63,16.38
2019-01-09,21,63.0,,0.63,13.23
2019-01-10,27,63.0,,0.63,17.01
2019-01-11,27,63.0,,0.63,17.01
2019-01-12,19,63.0,,0.63,11.97
2019-01-13,17,63.0,,0.63,10.71
2019-01-14,39,63.0,,0.63,24.57
2019-01-15,44,63.0,,0.63,27.72
2019-01-16,50,63.0,,0.63,31.5
2019-01-17,50,63.0,,0.63,31.5
2019-01-18,33,63.0,,0.63,20.79
2019-01-19,17,63.0,,0.63,10.71
2019-01-20,23,63.0,,0.63,14.49
2019-01-21,21,63.0,,0.63,13.23
2019-01-22,39,63.0,,0.63,24.57
2019-01-23,46,63.0,,0.63,28.98
2019-01-24,50,63.0,,0.63,31.5
2019-01-25,41,63.0,,0.63,25.830000000000002
2019-01-26,23,63.0,,0.63,14.49
2019-01-27,24,63.0,,0.63,15.120000000000001
2019-01-28,53,63.0,,0.63,33.39
2019-01-29,100,63.0,,0.63,63.0
2019-01-30,91,63.0,,0.63,57.33
2019-01-31,84,63.0,,0.63,52.92
2019-02-01,88,67.0,False,0.67,58.96
2019-02-02,35,67.0,,0.67,23.450000000000003
2019-02-03,39,67.0,,0.67,26.130000000000003
2019-02-04,91,67.0,,0.67,60.970000000000006
2019-02-05,92,67.0,,0.67,61.64
2019-02-06,100,67.0,,0.67,67.0
2019-02-07,71,67.0,,0.67,47.57
2019-02-08,66,67.0,,0.67,44.220000000000006
2019-02-09,42,67.0,,0.67,28.14
2019-02-10,37,67.0,,0.67,24.790000000000003
2019-02-11,94,67.0,,0.67,62.980000000000004
2019-02-12,87,67.0,,0.67,58.290000000000006
2019-02-13,86,67.0,,0.67,57.620000000000005
2019-02-14,93,67.0,,0.67,62.31
2019-02-15,68,67.0,,0.67,45.56
2019-02-16,40,67.0,,0.67,26.8
2019-02-17,37,67.0,,0.67,24.790000000000003
2019-02-18,52,67.0,,0.67,34.84
2019-02-19,70,67.0,,0.67,46.900000000000006
2019-02-20,60,67.0,,0.67,40.2
2019-02-21,60,67.0,,0.67,40.2
2019-02-22,55,67.0,,0.67,36.85
2019-02-23,36,67.0,,0.67,24.12
2019-02-24,37,67.0,,0.67,24.790000000000003
2019-02-25,63,67.0,,0.67,42.21
2019-02-26,79,67.0,,0.67,52.93
2019-02-27,76,67.0,,0.67,50.92
2019-02-28,73,67.0,,0.67,48.910000000000004
2019-03-01,84,44.0,False,0.44,36.96
2019-03-02,51,44.0,,0.44,22.44
2019-03-03,48,44.0,,0.44,21.12
2019-03-04,90,44.0,,0.44,39.6
2019-03-05,100,44.0,,0.44,44.0
2019-03-06,87,44.0,,0.44,38.28
2019-03-07,74,44.0,,0.44,32.56
2019-03-08,71,44.0,,0.44,31.24
2019-03-09,41,44.0,,0.44,18.04
2019-03-10,46,44.0,,0.44,20.24
2019-03-11,80,44.0,,0.44,35.2
2019-03-12,73,44.0,,0.44,32.12
2019-03-13,71,44.0,,0.44,31.24
2019-03-14,92,44.0,,0.44,40.48
2019-03-15,59,44.0,,0.44,25.96
2019-03-16,39,44.0,,0.44,17.16
2019-03-17,44,44.0,,0.44,19.36
2019-03-18,80,44.0,,0.44,35.2
2019-03-19,79,44.0,,0.44,34.76
2019-03-20,79,44.0,,0.44,34.76
2019-03-21,75,44.0,,0.44,33.0
2019-03-22,65,44.0,,0.44,28.6
2019-03-23,35,44.0,,0.44,15.4
2019-03-24,51,44.0,,0.44,22.44
2019-03-25,69,44.0,,0.44,30.36
2019-03-26,70,44.0,,0.44,30.8
2019-03-27,65,44.0,,0.44,28.6
2019-03-28,66,44.0,,0.44,29.04
2019-03-29,62,44.0,,0.44,27.28
2019-03-30,40,44.0,,0.44,17.6
2019-03-31,47,44.0,,0.44,20.68
2019-04-01,28,67.0,False,0.67,18.76
2019-04-02,32,67.0,,0.67,21.44
2019-04-03,28,67.0,,0.67,18.76
2019-04-04,28,67.0,,0.67,18.76
2019-04-05,26,67.0,,0.67,17.42
2019-04-06,19,67.0,,0.67,12.73
2019-04-07,18,67.0,,0.67,12.06
2019-04-08,35,67.0,,0.67,23.450000000000003
2019-04-09,33,67.0,,0.67,22.110000000000003
2019-04-10,32,67.0,,0.67,21.44
2019-04-11,36,67.0,,0.67,24.12
2019-04-12,34,67.0,,0.67,22.78
2019-04-13,22,67.0,,0.67,14.74
2019-04-14,31,67.0,,0.67,20.77
2019-04-15,53,67.0,,0.67,35.510000000000005
2019-04-16,55,67.0,,0.67,36.85
2019-04-17,44,67.0,,0.67,29.48
2019-04-18,40,67.0,,0.67,26.8
2019-04-19,25,67.0,,0.67,16.75
2019-04-20,20,67.0,,0.67,13.4
2019-04-21,20,67.0,,0.67,13.4
2019-04-22,55,67.0,,0.67,36.85
2019-04-23,78,67.0,,0.67,52.260000000000005
2019-04-24,100,67.0,,0.67,67.0
2019-04-25,86,67.0,,0.67,57.620000000000005
2019-04-26,54,67.0,,0.67,36.18
2019-04-27,25,67.0,,0.67,16.75
2019-04-28,30,67.0,,0.67,20.1
2019-04-29,62,67.0,,0.67,41.54
2019-04-30,85,67.0,,0.67,56.95
2019-05-01,100,51.0,False,0.51,51.0
2019-05-02,97,51.0,,0.51,49.47
2019-05-03,65,51.0,,0.51,33.15
2019-05-04,39,51.0,,0.51,19.89
2019-05-05,39,51.0,,0.51,19.89
2019-05-06,51,51.0,,0.51,26.01
2019-05-07,67,51.0,,0.51,34.17
2019-05-08,64,51.0,,0.51,32.64
2019-05-09,65,51.0,,0.51,33.15
2019-05-10,43,51.0,,0.51,21.93
2019-05-11,26,51.0,,0.51,13.26
2019-05-12,23,51.0,,0.51,11.73
2019-05-13,42,51.0,,0.51,21.42
2019-05-14,51,51.0,,0.51,26.01
2019-05-15,53,51.0,,0.51,27.03
2019-05-16,53,51.0,,0.51,27.03
2019-05-17,39,51.0,,0.51,19.89
2019-05-18,24,51.0,,0.51,12.24
2019-05-19,26,51.0,,0.51,13.26
2019-05-20,39,51.0,,0.51,19.89
2019-05-21,37,51.0,,0.51,18.87
2019-05-22,45,51.0,,0.51,22.95
2019-05-23,38,51.0,,0.51,19.38
2019-05-24,31,51.0,,0.51,15.81
2019-05-25,17,51.0,,0.51,8.67
2019-05-26,20,51.0,,0.51,10.2
2019-05-27,26,51.0,,0.51,13.26
2019-05-28,41,51.0,,0.51,20.91
2019-05-29,43,51.0,,0.51,21.93
2019-05-30,48,51.0,,0.51,24.48
2019-05-31,28,51.0,,0.51,14.280000000000001
2019-06-01,37,36.0,False,0.36,13.32
2019-06-02,49,36.0,,0.36,17.64
2019-06-03,81,36.0,,0.36,29.16
2019-06-04,83,36.0,,0.36,29.88
2019-06-05,90,36.0,,0.36,32.4
2019-06-06,100,36.0,,0.36,36.0
2019-06-07,64,36.0,,0.36,23.04
2019-06-08,43,36.0,,0.36,15.479999999999999
2019-06-09,60,36.0,,0.36,21.599999999999998
2019-06-10,68,36.0,,0.36,24.48
2019-06-11,73,36.0,,0.36,26.279999999999998
2019-06-12,79,36.0,,0.36,28.439999999999998
2019-06-13,88,36.0,,0.36,31.68
2019-06-14,61,36.0,,0.36,21.96
2019-06-15,48,36.0,,0.36,17.28
2019-06-16,55,36.0,,0.36,19.8
2019-06-17,100,36.0,,0.36,36.0
2019-06-18,82,36.0,,0.36,29.52
2019-06-19,77,36.0,,0.36,27.72
2019-06-20,86,36.0,,0.36,30.959999999999997
2019-06-21,71,36.0,,0.36,25.56
2019-06-22,50,36.0,,0.36,18.0
2019-06-23,52,36.0,,0.36,18.72
2019-06-24,73,36.0,,0.36,26.279999999999998
2019-06-25,86,36.0,,0.36,30.959999999999997
2019-06-26,80,36.0,,0.36,28.799999999999997
2019-06-27,80,36.0,,0.36,28.799999999999997
2019-06-28,62,36.0,,0.36,22.32
2019-06-29,50,36.0,,0.36,18.0
2019-06-30,54,36.0,,0.36,19.439999999999998
2019-07-01,28,67.0,False,0.67,18.76
2019-07-02,24,67.0,,0.67,16.080000000000002
2019-07-03,28,67.0,,0.67,18.76
2019-07-04,19,67.0,,0.67,12.73
2019-07-05,24,67.0,,0.67,16.080000000000002
2019-07-06,13,67.0,,0.67,8.71
2019-07-07,22,67.0,,0.67,14.74
2019-07-08,32,67.0,,0.67,21.44
2019-07-09,31,67.0,,0.67,20.77
2019-07-10,32,67.0,,0.67,21.44
2019-07-11,34,67.0,,0.67,22.78
2019-07-12,31,67.0,,0.67,20.77
2019-07-13,22,67.0,,0.67,14.74
2019-07-14,24,67.0,,0.67,16.080000000000002
2019-07-15,46,67.0,,0.67,30.82
2019-07-16,47,67.0,,0.67,31.490000000000002
2019-07-17,60,67.0,,0.67,40.2
2019-07-18,54,67.0,,0.67,36.18
2019-07-19,33,67.0,,0.67,22.110000000000003
2019-07-20,22,67.0,,0.67,14.74
2019-07-21,25,67.0,,0.67,16.75
2019-07-22,55,67.0,,0.67,36.85
2019-07-23,69,67.0,,0.67,46.230000000000004
2019-07-24,100,67.0,,0.67,67.0
2019-07-25,83,67.0,,0.67,55.61000000000001
2019-07-26,55,67.0,,0.67,36.85
2019-07-27,24,67.0,,0.67,16.080000000000002
2019-07-28,30,67.0,,0.67,20.1
2019-07-29,66,67.0,,0.67,44.220000000000006
2019-07-30,79,67.0,,0.67,52.93
2019-07-31,71,67.0,,0.67,47.57
2019-08-01,100,52.0,False,0.52,52.0
2019-08-02,67,52.0,,0.52,34.84
2019-08-03,28,52.0,,0.52,14.56
2019-08-04,36,52.0,,0.52,18.72
2019-08-05,62,52.0,,0.52,32.24
2019-08-06,93,52.0,,0.52,48.36
2019-08-07,90,52.0,,0.52,46.800000000000004
2019-08-08,87,52.0,,0.52,45.24
2019-08-09,54,52.0,,0.52,28.080000000000002
2019-08-10,29,52.0,,0.52,15.08
2019-08-11,32,52.0,,0.52,16.64
2019-08-12,52,52.0,,0.52,27.04
2019-08-13,65,52.0,,0.52,33.800000000000004
2019-08-14,75,52.0,,0.52,39.0
2019-08-15,60,52.0,,0.52,31.200000000000003
2019-08-16,44,52.0,,0.52,22.880000000000003
2019-08-17,21,52.0,,0.52,10.92
2019-08-18,28,52.0,,0.52,14.56
2019-08-19,49,52.0,,0.52,25.48
2019-08-20,43,52.0,,0.52,22.36
2019-08-21,73,52.0,,0.52,37.96
2019-08-22,61,52.0,,0.52,31.720000000000002
2019-08-23,36,52.0,,0.52,18.72
2019-08-24,30,52.0,,0.52,15.600000000000001
2019-08-25,60,52.0,,0.52,31.200000000000003
2019-08-26,49,52.0,,0.52,25.48
2019-08-27,55,52.0,,0.52,28.6
2019-08-28,61,52.0,,0.52,31.720000000000002
2019-08-29,54,52.0,,0.52,28.080000000000002
2019-08-30,50,52.0,,0.52,26.0
2019-08-31,27,52.0,,0.52,14.040000000000001
2019-09-01,47,42.0,False,0.42,19.74
2019-09-02,60,42.0,,0.42,25.2
2019-09-03,85,42.0,,0.42,35.699999999999996
2019-09-04,96,42.0,,0.42,40.32
2019-09-05,97,42.0,,0.42,40.74
2019-09-06,65,42.0,,0.42,27.3
2019-09-07,48,42.0,,0.42,20.16
2019-09-08,65,42.0,,0.42,27.3
2019-09-09,85,42.0,,0.42,35.699999999999996
2019-09-10,81,42.0,,0.42,34.019999999999996
2019-09-11,100,42.0,,0.42,42.0
2019-09-12,79,42.0,,0.42,33.18
2019-09-13,67,42.0,,0.42,28.14
2019-09-14,41,42.0,,0.42,17.22
2019-09-15,48,42.0,,0.42,20.16
2019-09-16,80,42.0,,0.42,33.6
2019-09-17,76,42.0,,0.42,31.919999999999998
2019-09-18,79,42.0,,0.42,33.18
2019-09-19,74,42.0,,0.42,31.08
2019-09-20,61,42.0,,0.42,25.619999999999997
2019-09-21,36,42.0,,0.42,15.12
2019-09-22,53,42.0,,0.42,22.259999999999998
2019-09-23,82,42.0,,0.42,34.44
2019-09-24,95,42.0,,0.42,39.9
2019-09-25,76,42.0,,0.42,31.919999999999998
2019-09-26,92,42.0,,0.42,38.64
2019-09-27,70,42.0,,0.42,29.4
2019-09-28,45,42.0,,0.42,18.9
2019-09-29,45,42.0,,0.42,18.9
2019-09-30,93,42.0,,0.42,39.059999999999995
2019-10-01,29,65.0,False,0.65,18.85
2019-10-02,35,65.0,,0.65,22.75
2019-10-03,33,65.0,,0.65,21.45
2019-10-04,29,65.0,,0.65,18.85
2019-10-05,17,65.0,,0.65,11.05
2019-10-06,21,65.0,,0.65,13.65
2019-10-07,34,65.0,,0.65,22.1
2019-10-08,30,65.0,,0.65,19.5
2019-10-09,32,65.0,,0.65,20.8
2019-10-10,34,65.0,,0.65,22.1
2019-10-11,26,65.0,,0.65,16.900000000000002
2019-10-12,17,65.0,,0.65,11.05
2019-10-13,20,65.0,,0.65,13.0
2019-10-14,38,65.0,,0.65,24.7
2019-10-15,63,65.0,,0.65,40.95
2019-10-16,56,65.0,,0.65,36.4
2019-10-17,58,65.0,,0.65,37.7
2019-10-18,39,65.0,,0.65,25.35
2019-10-19,23,65.0,,0.65,14.950000000000001
2019-10-20,26,65.0,,0.65,16.900000000000002
2019-10-21,61,65.0,,0.65,39.65
2019-10-22,73,65.0,,0.65,47.45
2019-10-23,100,65.0,,0.65,65.0
2019-10-24,95,65.0,,0.65,61.75
2019-10-25,56,65.0,,0.65,36.4
2019-10-26,26,65.0,,0.65,16.900000000000002
2019-10-27,29,65.0,,0.65,18.85
2019-10-28,74,65.0,,0.65,48.1
2019-10-29,94,65.0,,0.65,61.1
2019-10-30,86,65.0,,0.65,55.9
2019-10-31,63,65.0,,0.65,40.95
2019-11-01,68,49.0,False,0.49,33.32
2019-11-02,33,49.0,,0.49,16.169999999999998
2019-11-03,32,49.0,,0.49,15.68
2019-11-04,96,49.0,,0.49,47.04
2019-11-05,88,49.0,,0.49,43.12
2019-11-06,85,49.0,,0.49,41.65
2019-11-07,100,49.0,,0.49,49.0
2019-11-08,61,49.0,,0.49,29.89
2019-11-09,29,49.0,,0.49,14.209999999999999
2019-11-10,31,49.0,,0.49,15.19
2019-11-11,59,49.0,,0.49,28.91
2019-11-12,61,49.0,,0.49,29.89
2019-11-13,65,49.0,,0.49,31.849999999999998
2019-11-14,66,49.0,,0.49,32.339999999999996
2019-11-15,44,49.0,,0.49,21.56
2019-11-16,30,49.0,,0.49,14.7
2019-11-17,29,49.0,,0.49,14.209999999999999
2019-11-18,45,49.0,,0.49,22.05
2019-11-19,56,49.0,,0.49,27.439999999999998
2019-11-20,54,49.0,,0.49,26.46
2019-11-21,46,49.0,,0.49,22.54
2019-11-22,34,49.0,,0.49,16.66
2019-11-23,23,49.0,,0.49,11.27
2019-11-24,30,49.0,,0.49,14.7
2019-11-25,39,49.0,,0.49,19.11
2019-11-26,49,49.0,,0.49,24.009999999999998
2019-11-27,32,49.0,,0.49,15.68
2019-11-28,19,49.0,,0.49,9.31
2019-11-29,18,49.0,,0.49,8.82
