date,culture_unscaled,culture_monthly,isPartial,scale,culture
2016-08-13,45,42.0,,0.42,18.9
2016-08-14,44,42.0,,0.42,18.48
2016-08-15,65,42.0,,0.42,27.3
2016-08-16,62,42.0,,0.42,26.04
2016-08-17,59,42.0,,0.42,24.779999999999998
2016-08-18,71,42.0,,0.42,29.82
2016-08-19,62,42.0,,0.42,26.04
2016-08-20,44,42.0,,0.42,18.48
2016-08-21,47,42.0,,0.42,19.74
2016-08-22,72,42.0,,0.42,30.24
2016-08-23,79,42.0,,0.42,33.18
2016-08-24,84,42.0,,0.42,35.28
2016-08-25,90,42.0,,0.42,37.8
2016-08-26,82,42.0,,0.42,34.44
2016-08-27,57,42.0,,0.42,23.939999999999998
2016-08-28,78,42.0,,0.42,32.76
2016-08-29,77,42.0,,0.42,32.339999999999996
2016-08-30,100,42.0,,0.42,42.0
2016-08-31,95,42.0,,0.42,39.9
2016-09-01,77,67.0,False,0.67,51.59
2016-09-02,60,67.0,,0.67,40.2
2016-09-03,42,67.0,,0.67,28.14
2016-09-04,43,67.0,,0.67,28.810000000000002
2016-09-05,55,67.0,,0.67,36.85
2016-09-06,79,67.0,,0.67,52.93
2016-09-07,81,67.0,,0.67,54.27
2016-09-08,80,67.0,,0.67,53.6
2016-09-09,80,67.0,,0.67,53.6
2016-09-10,44,67.0,,0.67,29.48
2016-09-11,61,67.0,,0.67,40.870000000000005
2016-09-12,84,67.0,,0.67,56.28
2016-09-13,86,67.0,,0.67,57.620000000000005
2016-09-14,91,67.0,,0.67,60.970000000000006
2016-09-15,90,67.0,,0.67,60.300000000000004
2016-09-16,71,67.0,,0.67,47.57
2016-09-17,52,67.0,,0.67,34.84
2016-09-18,72,67.0,,0.67,48.24
2016-09-19,92,67.0,,0.67,61.64
2016-09-20,93,67.0,,0.67,62.31
2016-09-21,97,67.0,,0.67,64.99000000000001
2016-09-22,100,67.0,,0.67,67.0
2016-09-23,68,67.0,,0.67,45.56
2016-09-24,60,67.0,,0.67,40.2
2016-09-25,68,67.0,,0.67,45.56
2016-09-26,92,67.0,,0.67,61.64
2016-09-27,79,67.0,,0.67,52.93
2016-09-28,87,67.0,,0.67,58.290000000000006
2016-09-29,84,67.0,,0.67,56.28
2016-09-30,79,67.0,,0.67,52.93
2016-10-01,50,64.0,False,0.64,32.0
2016-10-02,62,64.0,,0.64,39.68
2016-10-03,96,64.0,,0.64,61.44
2016-10-04,98,64.0,,0.64,62.72
2016-10-05,98,64.0,,0.64,62.72
2016-10-06,92,64.0,,0.64,58.88
2016-10-07,73,64.0,,0.64,46.72
2016-10-08,50,64.0,,0.64,32.0
2016-10-09,62,64.0,,0.64,39.68
2016-10-10,80,64.0,,0.64,51.2
2016-10-11,88,64.0,,0.64,56.32
2016-10-12,86,64.0,,0.64,55.04
2016-10-13,86,64.0,,0.64,55.04
2016-10-14,77,64.0,,0.64,49.28
2016-10-15,49,64.0,,0.64,31.36
2016-10-16,63,64.0,,0.64,40.32
2016-10-17,86,64.0,,0.64,55.04
2016-10-18,89,64.0,,0.64,56.96
2016-10-19,84,64.0,,0.64,53.76
2016-10-20,85,64.0,,0.64,54.4
2016-10-21,65,64.0,,0.64,41.6
2016-10-22,46,64.0,,0.64,29.44
2016-10-23,53,64.0,,0.64,33.92
2016-10-24,83,64.0,,0.64,53.120000000000005
2016-10-25,100,64.0,,0.64,64.0
2016-10-26,91,64.0,,0.64,58.24
2016-10-27,86,64.0,,0.64,55.04
2016-10-28,85,64.0,,0.64,54.4
2016-10-29,46,64.0,,0.64,29.44
2016-10-30,60,64.0,,0.64,38.4
2016-10-31,84,64.0,,0.64,53.76
2016-11-01,100,58.0,False,0.58,57.99999999999999
2016-11-02,91,58.0,,0.58,52.779999999999994
2016-11-03,89,58.0,,0.58,51.62
2016-11-04,81,58.0,,0.58,46.98
2016-11-05,56,58.0,,0.58,32.48
2016-11-06,58,58.0,,0.58,33.64
2016-11-07,88,58.0,,0.58,51.04
2016-11-08,85,58.0,,0.58,49.3
2016-11-09,60,58.0,,0.58,34.8
2016-11-10,82,58.0,,0.58,47.559999999999995
2016-11-11,66,58.0,,0.58,38.279999999999994
2016-11-12,59,58.0,,0.58,34.22
2016-11-13,69,58.0,,0.58,40.019999999999996
2016-11-14,82,58.0,,0.58,47.559999999999995
2016-11-15,97,58.0,,0.58,56.26
2016-11-16,91,58.0,,0.58,52.779999999999994
2016-11-17,92,58.0,,0.58,53.36
2016-11-18,81,58.0,,0.58,46.98
2016-11-19,49,58.0,,0.58,28.419999999999998
2016-11-20,57,58.0,,0.58,33.059999999999995
2016-11-21,73,58.0,,0.58,42.339999999999996
2016-11-22,74,58.0,,0.58,42.919999999999995
2016-11-23,52,58.0,,0.58,30.159999999999997
2016-11-24,34,58.0,,0.58,19.72
2016-11-25,44,58.0,,0.58,25.52
2016-11-26,49,58.0,,0.58,28.419999999999998
2016-11-27,59,58.0,,0.58,34.22
2016-11-28,90,58.0,,0.58,52.199999999999996
2016-11-29,89,58.0,,0.58,51.62
2016-11-30,98,58.0,,0.58,56.839999999999996
2016-12-01,97,49.0,False,0.49,47.53
2016-12-02,83,49.0,,0.49,40.67
2016-12-03,61,49.0,,0.49,29.89
2016-12-04,70,49.0,,0.49,34.3
2016-12-05,100,49.0,,0.49,49.0
2016-12-06,97,49.0,,0.49,47.53
2016-12-07,99,49.0,,0.49,48.51
2016-12-08,97,49.0,,0.49,47.53
2016-12-09,80,49.0,,0.49,39.2
2016-12-10,58,49.0,,0.49,28.419999999999998
2016-12-11,68,49.0,,0.49,33.32
2016-12-12,94,49.0,,0.49,46.06
2016-12-13,94,49.0,,0.49,46.06
2016-12-14,85,49.0,,0.49,41.65
2016-12-15,78,49.0,,0.49,38.22
2016-12-16,70,49.0,,0.49,34.3
2016-12-17,42,49.0,,0.49,20.58
2016-12-18,44,49.0,,0.49,21.56
2016-12-19,58,49.0,,0.49,28.419999999999998
2016-12-20,60,49.0,,0.49,29.4
2016-12-21,54,49.0,,0.49,26.46
2016-12-22,45,49.0,,0.49,22.05
2016-12-23,37,49.0,,0.49,18.13
2016-12-24,31,49.0,,0.49,15.19
2016-12-25,31,49.0,,0.49,15.19
2016-12-26,35,49.0,,0.49,17.15
2016-12-27,38,49.0,,0.49,18.62
2016-12-28,42,49.0,,0.49,20.58
2016-12-29,43,49.0,,0.49,21.07
2016-12-30,42,49.0,,0.49,20.58
2016-12-31,38,49.0,,0.49,18.62
2017-01-01,20,56.0,False,0.56,11.200000000000001
2017-01-02,30,56.0,,0.56,16.8
2017-01-03,35,56.0,,0.56,19.6
2017-01-04,44,56.0,,0.56,24.64
2017-01-05,45,56.0,,0.56,25.200000000000003
2017-01-06,41,56.0,,0.56,22.96
2017-01-07,27,56.0,,0.56,15.120000000000001
2017-01-08,29,56.0,,0.56,16.240000000000002
2017-01-09,46,56.0,,0.56,25.76
2017-01-10,52,56.0,,0.56,29.120000000000005
2017-01-11,47,56.0,,0.56,26.320000000000004
2017-01-12,49,56.0,,0.56,27.44
2017-01-13,53,56.0,,0.56,29.680000000000003
2017-01-14,25,56.0,,0.56,14.000000000000002
2017-01-15,32,56.0,,0.56,17.92
2017-01-16,41,56.0,,0.56,22.96
2017-01-17,55,56.0,,0.56,30.800000000000004
2017-01-18,58,56.0,,0.56,32.480000000000004
2017-01-19,57,56.0,,0.56,31.92
2017-01-20,53,56.0,,0.56,29.680000000000003
2017-01-21,36,56.0,,0.56,20.160000000000004
2017-01-22,39,56.0,,0.56,21.840000000000003
2017-01-23,61,56.0,,0.56,34.160000000000004
2017-01-24,63,56.0,,0.56,35.28
2017-01-25,63,56.0,,0.56,35.28
2017-01-26,65,56.0,,0.56,36.400000000000006
2017-01-27,100,56.0,,0.56,56.00000000000001
2017-01-28,57,56.0,,0.56,31.92
2017-01-29,53,56.0,,0.56,29.680000000000003
2017-01-30,71,56.0,,0.56,39.760000000000005
2017-01-31,72,56.0,,0.56,40.32000000000001
2017-02-01,100,66.0,False,0.66,66.0
2017-02-02,88,66.0,,0.66,58.080000000000005
2017-02-03,83,66.0,,0.66,54.78
2017-02-04,60,66.0,,0.66,39.6
2017-02-05,65,66.0,,0.66,42.9
2017-02-06,83,66.0,,0.66,54.78
2017-02-07,91,66.0,,0.66,60.06
2017-02-08,84,66.0,,0.66,55.440000000000005
2017-02-09,87,66.0,,0.66,57.42
2017-02-10,76,66.0,,0.66,50.160000000000004
2017-02-11,53,66.0,,0.66,34.980000000000004
2017-02-12,63,66.0,,0.66,41.580000000000005
2017-02-13,86,66.0,,0.66,56.760000000000005
2017-02-14,84,66.0,,0.66,55.440000000000005
2017-02-15,84,66.0,,0.66,55.440000000000005
2017-02-16,90,66.0,,0.66,59.400000000000006
2017-02-17,77,66.0,,0.66,50.82
2017-02-18,55,66.0,,0.66,36.300000000000004
2017-02-19,61,66.0,,0.66,40.260000000000005
2017-02-20,71,66.0,,0.66,46.86
2017-02-21,79,66.0,,0.66,52.14
2017-02-22,90,66.0,,0.66,59.400000000000006
2017-02-23,94,66.0,,0.66,62.040000000000006
2017-02-24,77,66.0,,0.66,50.82
2017-02-25,57,66.0,,0.66,37.620000000000005
2017-02-26,58,66.0,,0.66,38.28
2017-02-27,84,66.0,,0.66,55.440000000000005
2017-02-28,86,66.0,,0.66,56.760000000000005
2017-03-01,100,60.0,False,0.6,60.0
2017-03-02,95,60.0,,0.6,57.0
2017-03-03,89,60.0,,0.6,53.4
2017-03-04,56,60.0,,0.6,33.6
2017-03-05,61,60.0,,0.6,36.6
2017-03-06,96,60.0,,0.6,57.599999999999994
2017-03-07,96,60.0,,0.6,57.599999999999994
2017-03-08,95,60.0,,0.6,57.0
2017-03-09,91,60.0,,0.6,54.6
2017-03-10,77,60.0,,0.6,46.199999999999996
2017-03-11,59,60.0,,0.6,35.4
2017-03-12,62,60.0,,0.6,37.199999999999996
2017-03-13,88,60.0,,0.6,52.8
2017-03-14,81,60.0,,0.6,48.6
2017-03-15,79,60.0,,0.6,47.4
2017-03-16,82,60.0,,0.6,49.199999999999996
2017-03-17,68,60.0,,0.6,40.8
2017-03-18,56,60.0,,0.6,33.6
2017-03-19,62,60.0,,0.6,37.199999999999996
2017-03-20,85,60.0,,0.6,51.0
2017-03-21,94,60.0,,0.6,56.4
2017-03-22,86,60.0,,0.6,51.6
2017-03-23,92,60.0,,0.6,55.199999999999996
2017-03-24,78,60.0,,0.6,46.8
2017-03-25,53,60.0,,0.6,31.799999999999997
2017-03-26,64,60.0,,0.6,38.4
2017-03-27,90,60.0,,0.6,54.0
2017-03-28,88,60.0,,0.6,52.8
2017-03-29,90,60.0,,0.6,54.0
2017-03-30,84,60.0,,0.6,50.4
2017-03-31,74,60.0,,0.6,44.4
2017-04-01,53,59.0,False,0.59,31.27
2017-04-02,63,59.0,,0.59,37.169999999999995
2017-04-03,83,59.0,,0.59,48.97
2017-04-04,91,59.0,,0.59,53.69
2017-04-05,87,59.0,,0.59,51.33
2017-04-06,84,59.0,,0.59,49.559999999999995
2017-04-07,79,59.0,,0.59,46.61
2017-04-08,52,59.0,,0.59,30.68
2017-04-09,66,59.0,,0.59,38.94
2017-04-10,88,59.0,,0.59,51.919999999999995
2017-04-11,86,59.0,,0.59,50.739999999999995
2017-04-12,85,59.0,,0.59,50.15
2017-04-13,80,59.0,,0.59,47.199999999999996
2017-04-14,65,59.0,,0.59,38.35
2017-04-15,54,59.0,,0.59,31.86
2017-04-16,55,59.0,,0.59,32.449999999999996
2017-04-17,79,59.0,,0.59,46.61
2017-04-18,86,59.0,,0.59,50.739999999999995
2017-04-19,87,59.0,,0.59,51.33
2017-04-20,90,59.0,,0.59,53.099999999999994
2017-04-21,80,59.0,,0.59,47.199999999999996
2017-04-22,53,59.0,,0.59,31.27
2017-04-23,67,59.0,,0.59,39.53
2017-04-24,100,59.0,,0.59,59.0
2017-04-25,91,59.0,,0.59,53.69
2017-04-26,97,59.0,,0.59,57.23
2017-04-27,88,59.0,,0.59,51.919999999999995
2017-04-28,81,59.0,,0.59,47.79
2017-04-29,56,59.0,,0.59,33.04
2017-04-30,66,59.0,,0.59,38.94
2017-05-01,97,56.0,False,0.56,54.32000000000001
2017-05-02,100,56.0,,0.56,56.00000000000001
2017-05-03,98,56.0,,0.56,54.88
2017-05-04,100,56.0,,0.56,56.00000000000001
2017-05-05,79,56.0,,0.56,44.24
2017-05-06,58,56.0,,0.56,32.480000000000004
2017-05-07,66,56.0,,0.56,36.96
2017-05-08,92,56.0,,0.56,51.52
2017-05-09,98,56.0,,0.56,54.88
2017-05-10,91,56.0,,0.56,50.96000000000001
2017-05-11,87,56.0,,0.56,48.720000000000006
2017-05-12,79,56.0,,0.56,44.24
2017-05-13,57,56.0,,0.56,31.92
2017-05-14,58,56.0,,0.56,32.480000000000004
2017-05-15,84,56.0,,0.56,47.040000000000006
2017-05-16,83,56.0,,0.56,46.480000000000004
2017-05-17,80,56.0,,0.56,44.800000000000004
2017-05-18,79,56.0,,0.56,44.24
2017-05-19,68,56.0,,0.56,38.080000000000005
2017-05-20,49,56.0,,0.56,27.44
2017-05-21,58,56.0,,0.56,32.480000000000004
2017-05-22,83,56.0,,0.56,46.480000000000004
2017-05-23,75,56.0,,0.56,42.00000000000001
2017-05-24,75,56.0,,0.56,42.00000000000001
2017-05-25,72,56.0,,0.56,40.32000000000001
2017-05-26,63,56.0,,0.56,35.28
2017-05-27,51,56.0,,0.56,28.560000000000002
2017-05-28,51,56.0,,0.56,28.560000000000002
2017-05-29,52,56.0,,0.56,29.120000000000005
2017-05-30,69,56.0,,0.56,38.64
2017-05-31,66,56.0,,0.56,36.96
2017-06-01,100,40.0,False,0.4,40.0
2017-06-02,87,40.0,,0.4,34.800000000000004
2017-06-03,72,40.0,,0.4,28.8
2017-06-04,75,40.0,,0.4,30.0
2017-06-05,89,40.0,,0.4,35.6
2017-06-06,99,40.0,,0.4,39.6
2017-06-07,98,40.0,,0.4,39.2
2017-06-08,93,40.0,,0.4,37.2
2017-06-09,84,40.0,,0.4,33.6
2017-06-10,62,40.0,,0.4,24.8
2017-06-11,74,40.0,,0.4,29.6
2017-06-12,86,40.0,,0.4,34.4
2017-06-13,85,40.0,,0.4,34.0
2017-06-14,88,40.0,,0.4,35.2
2017-06-15,91,40.0,,0.4,36.4
2017-06-16,79,40.0,,0.4,31.6
2017-06-17,70,40.0,,0.4,28.0
2017-06-18,69,40.0,,0.4,27.6
2017-06-19,85,40.0,,0.4,34.0
2017-06-20,84,40.0,,0.4,33.6
2017-06-21,91,40.0,,0.4,36.4
2017-06-22,72,40.0,,0.4,28.8
2017-06-23,74,40.0,,0.4,29.6
2017-06-24,66,40.0,,0.4,26.400000000000002
2017-06-25,80,40.0,,0.4,32.0
2017-06-26,88,40.0,,0.4,35.2
2017-06-27,80,40.0,,0.4,32.0
2017-06-28,79,40.0,,0.4,31.6
2017-06-29,76,40.0,,0.4,30.400000000000002
2017-06-30,76,40.0,,0.4,30.400000000000002
2017-07-01,74,37.0,False,0.37,27.38
2017-07-02,62,37.0,,0.37,22.94
2017-07-03,75,37.0,,0.37,27.75
2017-07-04,63,37.0,,0.37,23.31
2017-07-05,96,37.0,,0.37,35.519999999999996
2017-07-06,80,37.0,,0.37,29.6
2017-07-07,86,37.0,,0.37,31.82
2017-07-08,78,37.0,,0.37,28.86
2017-07-09,76,37.0,,0.37,28.12
2017-07-10,94,37.0,,0.37,34.78
2017-07-11,84,37.0,,0.37,31.08
2017-07-12,93,37.0,,0.37,34.41
2017-07-13,98,37.0,,0.37,36.26
2017-07-14,83,37.0,,0.37,30.71
2017-07-15,75,37.0,,0.37,27.75
2017-07-16,79,37.0,,0.37,29.23
2017-07-17,100,37.0,,0.37,37.0
2017-07-18,92,37.0,,0.37,34.04
2017-07-19,98,37.0,,0.37,36.26
2017-07-20,93,37.0,,0.37,34.41
2017-07-21,85,37.0,,0.37,31.45
2017-07-22,61,37.0,,0.37,22.57
2017-07-23,77,37.0,,0.37,28.49
2017-07-24,85,37.0,,0.37,31.45
2017-07-25,92,37.0,,0.37,34.04
2017-07-26,85,37.0,,0.37,31.45
2017-07-27,86,37.0,,0.37,31.82
2017-07-28,80,37.0,,0.37,29.6
2017-07-29,69,37.0,,0.37,25.53
2017-07-30,76,37.0,,0.37,28.12
2017-07-31,88,37.0,,0.37,32.56
2017-08-01,67,44.0,False,0.44,29.48
2017-08-02,65,44.0,,0.44,28.6
2017-08-03,67,44.0,,0.44,29.48
2017-08-04,58,44.0,,0.44,25.52
2017-08-05,51,44.0,,0.44,22.44
2017-08-06,59,44.0,,0.44,25.96
2017-08-07,70,44.0,,0.44,30.8
2017-08-08,71,44.0,,0.44,31.24
2017-08-09,70,44.0,,0.44,30.8
2017-08-10,67,44.0,,0.44,29.48
2017-08-11,62,44.0,,0.44,27.28
2017-08-12,58,44.0,,0.44,25.52
2017-08-13,59,44.0,,0.44,25.96
2017-08-14,69,44.0,,0.44,30.36
2017-08-15,75,44.0,,0.44,33.0
2017-08-16,77,44.0,,0.44,33.88
2017-08-17,78,44.0,,0.44,34.32
2017-08-18,71,44.0,,0.44,31.24
2017-08-19,54,44.0,,0.44,23.76
2017-08-20,60,44.0,,0.44,26.4
2017-08-21,67,44.0,,0.44,29.48
2017-08-22,73,44.0,,0.44,32.12
2017-08-23,89,44.0,,0.44,39.160000000000004
2017-08-24,87,44.0,,0.44,38.28
2017-08-25,83,44.0,,0.44,36.52
2017-08-26,55,44.0,,0.44,24.2
2017-08-27,65,44.0,,0.44,28.6
2017-08-28,92,44.0,,0.44,40.48
2017-08-29,100,44.0,,0.44,44.0
2017-08-30,98,44.0,,0.44,43.12
2017-08-31,98,44.0,,0.44,43.12
2017-09-01,66,61.0,False,0.61,40.26
2017-09-02,43,61.0,,0.61,26.23
2017-09-03,54,61.0,,0.61,32.94
2017-09-04,63,61.0,,0.61,38.43
2017-09-05,81,61.0,,0.61,49.41
2017-09-06,81,61.0,,0.61,49.41
2017-09-07,85,61.0,,0.61,51.85
2017-09-08,78,61.0,,0.61,47.58
2017-09-09,42,61.0,,0.61,25.62
2017-09-10,55,61.0,,0.61,33.55
2017-09-11,83,61.0,,0.61,50.629999999999995
2017-09-12,93,61.0,,0.61,56.73
2017-09-13,95,61.0,,0.61,57.949999999999996
2017-09-14,97,61.0,,0.61,59.17
2017-09-15,87,61.0,,0.61,53.07
2017-09-16,56,61.0,,0.61,34.16
2017-09-17,64,61.0,,0.61,39.04
2017-09-18,97,61.0,,0.61,59.17
2017-09-19,94,61.0,,0.61,57.339999999999996
2017-09-20,96,61.0,,0.61,58.56
2017-09-21,95,61.0,,0.61,57.949999999999996
2017-09-22,84,61.0,,0.61,51.24
2017-09-23,56,61.0,,0.61,34.16
2017-09-24,65,61.0,,0.61,39.65
2017-09-25,99,61.0,,0.61,60.39
2017-09-26,99,61.0,,0.61,60.39
2017-09-27,100,61.0,,0.61,61.0
2017-09-28,100,61.0,,0.61,61.0
2017-09-29,87,61.0,,0.61,53.07
2017-09-30,58,61.0,,0.61,35.38
2017-10-01,61,65.0,False,0.65,39.65
2017-10-02,94,65.0,,0.65,61.1
2017-10-03,100,65.0,,0.65,65.0
2017-10-04,98,65.0,,0.65,63.7
2017-10-05,91,65.0,,0.65,59.15
2017-10-06,77,65.0,,0.65,50.050000000000004
2017-10-07,47,65.0,,0.65,30.55
2017-10-08,62,65.0,,0.65,40.300000000000004
2017-10-09,84,65.0,,0.65,54.6
2017-10-10,90,65.0,,0.65,58.5
2017-10-11,94,65.0,,0.65,61.1
2017-10-12,98,65.0,,0.65,63.7
2017-10-13,73,65.0,,0.65,47.45
2017-10-14,48,65.0,,0.65,31.200000000000003
2017-10-15,69,65.0,,0.65,44.85
2017-10-16,95,65.0,,0.65,61.75
2017-10-17,94,65.0,,0.65,61.1
2017-10-18,97,65.0,,0.65,63.050000000000004
2017-10-19,94,65.0,,0.65,61.1
2017-10-20,74,65.0,,0.65,48.1
2017-10-21,59,65.0,,0.65,38.35
2017-10-22,62,65.0,,0.65,40.300000000000004
2017-10-23,87,65.0,,0.65,56.550000000000004
2017-10-24,95,65.0,,0.65,61.75
2017-10-25,92,65.0,,0.65,59.800000000000004
2017-10-26,86,65.0,,0.65,55.9
2017-10-27,81,65.0,,0.65,52.65
2017-10-28,54,65.0,,0.65,35.1
2017-10-29,64,65.0,,0.65,41.6
2017-10-30,90,65.0,,0.65,58.5
2017-10-31,86,65.0,,0.65,55.9
2017-11-01,89,60.0,False,0.6,53.4
2017-11-02,93,60.0,,0.6,55.8
2017-11-03,79,60.0,,0.6,47.4
2017-11-04,54,60.0,,0.6,32.4
2017-11-05,65,60.0,,0.6,39.0
2017-11-06,94,60.0,,0.6,56.4
2017-11-07,97,60.0,,0.6,58.199999999999996
2017-11-08,95,60.0,,0.6,57.0
2017-11-09,93,60.0,,0.6,55.8
2017-11-10,71,60.0,,0.6,42.6
2017-11-11,54,60.0,,0.6,32.4
2017-11-12,58,60.0,,0.6,34.8
2017-11-13,93,60.0,,0.6,55.8
2017-11-14,100,60.0,,0.6,60.0
2017-11-15,94,60.0,,0.6,56.4
2017-11-16,92,60.0,,0.6,55.199999999999996
2017-11-17,86,60.0,,0.6,51.6
2017-11-18,46,60.0,,0.6,27.599999999999998
2017-11-19,57,60.0,,0.6,34.199999999999996
2017-11-20,74,60.0,,0.6,44.4
2017-11-21,68,60.0,,0.6,40.8
2017-11-22,51,60.0,,0.6,30.599999999999998
2017-11-23,39,60.0,,0.6,23.4
2017-11-24,43,60.0,,0.6,25.8
2017-11-25,49,60.0,,0.6,29.4
2017-11-26,56,60.0,,0.6,33.6
2017-11-27,77,60.0,,0.6,46.199999999999996
2017-11-28,94,60.0,,0.6,56.4
2017-11-29,90,60.0,,0.6,54.0
2017-11-30,86,60.0,,0.6,51.6
2017-12-01,83,49.0,False,0.49,40.67
2017-12-02,48,49.0,,0.49,23.52
2017-12-03,65,49.0,,0.49,31.849999999999998
2017-12-04,97,49.0,,0.49,47.53
2017-12-05,89,49.0,,0.49,43.61
2017-12-06,100,49.0,,0.49,49.0
2017-12-07,95,49.0,,0.49,46.55
2017-12-08,80,49.0,,0.49,39.2
2017-12-09,59,49.0,,0.49,28.91
2017-12-10,52,49.0,,0.49,25.48
2017-12-11,93,49.0,,0.49,45.57
2017-12-12,93,49.0,,0.49,45.57
2017-12-13,90,49.0,,0.49,44.1
2017-12-14,87,49.0,,0.49,42.63
2017-12-15,69,49.0,,0.49,33.81
2017-12-16,44,49.0,,0.49,21.56
2017-12-17,47,49.0,,0.49,23.03
2017-12-18,71,49.0,,0.49,34.79
2017-12-19,68,49.0,,0.49,33.32
2017-12-20,59,49.0,,0.49,28.91
2017-12-21,52,49.0,,0.49,25.48
2017-12-22,40,49.0,,0.49,19.6
2017-12-23,30,49.0,,0.49,14.7
2017-12-24,28,49.0,,0.49,13.719999999999999
2017-12-25,30,49.0,,0.49,14.7
2017-12-26,35,49.0,,0.49,17.15
2017-12-27,43,49.0,,0.49,21.07
2017-12-28,40,49.0,,0.49,19.6
2017-12-29,33,49.0,,0.49,16.169999999999998
2017-12-30,38,49.0,,0.49,18.62
2017-12-31,34,49.0,,0.49,16.66
2018-01-01,9,100.0,False,1.0,9.0
2018-01-02,12,100.0,,1.0,12.0
2018-01-03,14,100.0,,1.0,14.0
2018-01-04,14,100.0,,1.0,14.0
2018-01-05,15,100.0,,1.0,15.0
2018-01-06,11,100.0,,1.0,11.0
2018-01-07,12,100.0,,1.0,12.0
2018-01-08,17,100.0,,1.0,17.0
2018-01-09,18,100.0,,1.0,18.0
2018-01-10,21,100.0,,1.0,21.0
2018-01-11,20,100.0,,1.0,20.0
2018-01-12,21,100.0,,1.0,21.0
2018-01-13,32,100.0,,1.0,32.0
2018-01-14,66,100.0,,1.0,66.0
2018-01-15,100,100.0,,1.0,100.0
2018-01-16,97,100.0,,1.0,97.0
2018-01-17,77,100.0,,1.0,77.0
2018-01-18,59,100.0,,1.0,59.0
2018-01-19,45,100.0,,1.0,45.0
2018-01-20,32,100.0,,1.0,32.0
2018-01-21,30,100.0,,1.0,30.0
2018-01-22,31,100.0,,1.0,31.0
2018-01-23,30,100.0,,1.0,30.0
2018-01-24,28,100.0,,1.0,28.0
2018-01-25,30,100.0,,1.0,30.0
2018-01-26,65,100.0,,1.0,65.0
2018-01-27,28,100.0,,1.0,28.0
2018-01-28,25,100.0,,1.0,25.0
2018-01-29,29,100.0,,1.0,29.0
2018-01-30,28,100.0,,1.0,28.0
2018-01-31,28,100.0,,1.0,28.0
2018-02-01,100,67.0,False,0.67,67.0
2018-02-02,90,67.0,,0.67,60.300000000000004
2018-02-03,62,67.0,,0.67,41.54
2018-02-04,68,67.0,,0.67,45.56
2018-02-05,94,67.0,,0.67,62.980000000000004
2018-02-06,95,67.0,,0.67,63.650000000000006
2018-02-07,100,67.0,,0.67,67.0
2018-02-08,98,67.0,,0.67,65.66000000000001
2018-02-09,84,67.0,,0.67,56.28
2018-02-10,74,67.0,,0.67,49.580000000000005
2018-02-11,81,67.0,,0.67,54.27
2018-02-12,96,67.0,,0.67,64.32000000000001
2018-02-13,98,67.0,,0.67,65.66000000000001
2018-02-14,88,67.0,,0.67,58.96
2018-02-15,88,67.0,,0.67,58.96
2018-02-16,84,67.0,,0.67,56.28
2018-02-17,58,67.0,,0.67,38.86
2018-02-18,58,67.0,,0.67,38.86
2018-02-19,77,67.0,,0.67,51.59
2018-02-20,87,67.0,,0.67,58.290000000000006
2018-02-21,97,67.0,,0.67,64.99000000000001
2018-02-22,90,67.0,,0.67,60.300000000000004
2018-02-23,81,67.0,,0.67,54.27
2018-02-24,59,67.0,,0.67,39.53
2018-02-25,66,67.0,,0.67,44.220000000000006
2018-02-26,93,67.0,,0.67,62.31
2018-02-27,90,67.0,,0.67,60.300000000000004
2018-02-28,88,67.0,,0.67,58.96
2018-03-01,100,57.0,False,0.57,56.99999999999999
2018-03-02,87,57.0,,0.57,49.589999999999996
2018-03-03,59,57.0,,0.57,33.629999999999995
2018-03-04,71,57.0,,0.57,40.47
2018-03-05,96,57.0,,0.57,54.72
2018-03-06,99,57.0,,0.57,56.42999999999999
2018-03-07,93,57.0,,0.57,53.01
2018-03-08,98,57.0,,0.57,55.85999999999999
2018-03-09,91,57.0,,0.57,51.87
2018-03-10,54,57.0,,0.57,30.779999999999998
2018-03-11,65,57.0,,0.57,37.05
2018-03-12,80,57.0,,0.57,45.599999999999994
2018-03-13,90,57.0,,0.57,51.3
2018-03-14,83,57.0,,0.57,47.309999999999995
2018-03-15,89,57.0,,0.57,50.73
2018-03-16,82,57.0,,0.57,46.739999999999995
2018-03-17,50,57.0,,0.57,28.499999999999996
2018-03-18,73,57.0,,0.57,41.61
2018-03-19,89,57.0,,0.57,50.73
2018-03-20,94,57.0,,0.57,53.58
2018-03-21,85,57.0,,0.57,48.449999999999996
2018-03-22,91,57.0,,0.57,51.87
2018-03-23,84,57.0,,0.57,47.879999999999995
2018-03-24,55,57.0,,0.57,31.349999999999998
2018-03-25,61,57.0,,0.57,34.769999999999996
2018-03-26,95,57.0,,0.57,54.15
2018-03-27,81,57.0,,0.57,46.169999999999995
2018-03-28,87,57.0,,0.57,49.589999999999996
2018-03-29,73,57.0,,0.57,41.61
2018-03-30,60,57.0,,0.57,34.199999999999996
2018-03-31,53,57.0,,0.57,30.209999999999997
2018-04-01,56,57.0,False,0.57,31.919999999999998
2018-04-02,82,57.0,,0.57,46.739999999999995
2018-04-03,85,57.0,,0.57,48.449999999999996
2018-04-04,79,57.0,,0.57,45.029999999999994
2018-04-05,80,57.0,,0.57,45.599999999999994
2018-04-06,82,57.0,,0.57,46.739999999999995
2018-04-07,57,57.0,,0.57,32.489999999999995
2018-04-08,61,57.0,,0.57,34.769999999999996
