date,quarantine_unscaled,quarantine_monthly,isPartial,scale,quarantine
2018-06-12,76,1.0,,0.01,0.76
2018-06-13,91,1.0,,0.01,0.91
2018-06-14,67,1.0,,0.01,0.67
2018-06-15,70,1.0,,0.01,0.7000000000000001
2018-06-16,45,1.0,,0.01,0.45
2018-06-17,45,1.0,,0.01,0.45
2018-06-18,30,1.0,,0.01,0.3
2018-06-19,67,1.0,,0.01,0.67
2018-06-20,76,1.0,,0.01,0.76
2018-06-21,68,1.0,,0.01,0.68
2018-06-22,94,1.0,,0.01,0.9400000000000001
2018-06-23,35,1.0,,0.01,0.35000000000000003
2018-06-24,44,1.0,,0.01,0.44
2018-06-25,83,1.0,,0.01,0.8300000000000001
2018-06-26,30,1.0,,0.01,0.3
2018-06-27,75,1.0,,0.01,0.75
2018-06-28,77,1.0,,0.01,0.77
2018-06-29,63,1.0,,0.01,0.63
2018-06-30,63,1.0,,0.01,0.63
2018-07-01,49,1.0,False,0.01,0.49
2018-07-02,35,1.0,,0.01,0.35000000000000003
2018-07-03,57,1.0,,0.01,0.5700000000000001
2018-07-04,33,1.0,,0.01,0.33
2018-07-05,60,1.0,,0.01,0.6
2018-07-06,49,1.0,,0.01,0.49
2018-07-07,41,1.0,,0.01,0.41000000000000003
2018-07-08,24,1.0,,0.01,0.24
2018-07-09,48,1.0,,0.01,0.48
2018-07-10,27,1.0,,0.01,0.27
2018-07-11,59,1.0,,0.01,0.59
2018-07-12,94,1.0,,0.01,0.9400000000000001
2018-07-13,95,1.0,,0.01,0.9500000000000001
2018-07-14,82,1.0,,0.01,0.8200000000000001
2018-07-15,49,1.0,,0.01,0.49
2018-07-16,35,1.0,,0.01,0.35000000000000003
2018-07-17,71,1.0,,0.01,0.71
2018-07-18,43,1.0,,0.01,0.43
2018-07-19,43,1.0,,0.01,0.43
2018-07-20,66,1.0,,0.01,0.66
2018-07-21,16,1.0,,0.01,0.16
2018-07-22,49,1.0,,0.01,0.49
2018-07-23,42,1.0,,0.01,0.42
2018-07-24,69,1.0,,0.01,0.6900000000000001
2018-07-25,35,1.0,,0.01,0.35000000000000003
2018-07-26,100,1.0,,0.01,1.0
2018-07-27,43,1.0,,0.01,0.43
2018-07-28,66,1.0,,0.01,0.66
2018-07-29,25,1.0,,0.01,0.25
2018-07-30,50,1.0,,0.01,0.5
2018-07-31,55,1.0,,0.01,0.55
2018-08-01,63,1.0,False,0.01,0.63
2018-08-02,87,1.0,,0.01,0.87
2018-08-03,53,1.0,,0.01,0.53
2018-08-04,45,1.0,,0.01,0.45
2018-08-05,37,1.0,,0.01,0.37
2018-08-06,57,1.0,,0.01,0.5700000000000001
2018-08-07,57,1.0,,0.01,0.5700000000000001
2018-08-08,44,1.0,,0.01,0.44
2018-08-09,57,1.0,,0.01,0.5700000000000001
2018-08-10,46,1.0,,0.01,0.46
2018-08-11,37,1.0,,0.01,0.37
2018-08-12,15,1.0,,0.01,0.15
2018-08-13,45,1.0,,0.01,0.45
2018-08-14,45,1.0,,0.01,0.45
2018-08-15,96,1.0,,0.01,0.96
2018-08-16,85,1.0,,0.01,0.85
2018-08-17,84,1.0,,0.01,0.84
2018-08-18,30,1.0,,0.01,0.3
2018-08-19,46,1.0,,0.01,0.46
2018-08-20,64,1.0,,0.01,0.64
2018-08-21,83,1.0,,0.01,0.8300000000000001
2018-08-22,26,1.0,,0.01,0.26
2018-08-23,58,1.0,,0.01,0.58
2018-08-24,39,1.0,,0.01,0.39
2018-08-25,60,1.0,,0.01,0.6
2018-08-26,52,1.0,,0.01,0.52
2018-08-27,57,1.0,,0.01,0.5700000000000001
2018-08-28,56,1.0,,0.01,0.56
2018-08-29,100,1.0,,0.01,1.0
2018-08-30,63,1.0,,0.01,0.63
2018-08-31,70,1.0,,0.01,0.7000000000000001
2018-09-01,6,1.0,False,0.01,0.06
2018-09-02,2,1.0,,0.01,0.02
2018-09-03,8,1.0,,0.01,0.08
2018-09-04,8,1.0,,0.01,0.08
2018-09-05,100,1.0,,0.01,1.0
2018-09-06,59,1.0,,0.01,0.59
2018-09-07,35,1.0,,0.01,0.35000000000000003
2018-09-08,16,1.0,,0.01,0.16
2018-09-09,14,1.0,,0.01,0.14
2018-09-10,11,1.0,,0.01,0.11
2018-09-11,11,1.0,,0.01,0.11
2018-09-12,11,1.0,,0.01,0.11
2018-09-13,12,1.0,,0.01,0.12
2018-09-14,9,1.0,,0.01,0.09
2018-09-15,4,1.0,,0.01,0.04
2018-09-16,8,1.0,,0.01,0.08
2018-09-17,9,1.0,,0.01,0.09
2018-09-18,19,1.0,,0.01,0.19
2018-09-19,13,1.0,,0.01,0.13
2018-09-20,8,1.0,,0.01,0.08
2018-09-21,6,1.0,,0.01,0.06
2018-09-22,9,1.0,,0.01,0.09
2018-09-23,1,1.0,,0.01,0.01
2018-09-24,9,1.0,,0.01,0.09
2018-09-25,7,1.0,,0.01,0.07
2018-09-26,12,1.0,,0.01,0.12
2018-09-27,10,1.0,,0.01,0.1
2018-09-28,12,1.0,,0.01,0.12
2018-09-29,6,1.0,,0.01,0.06
2018-09-30,4,1.0,,0.01,0.04
2018-10-01,90,1.0,False,0.01,0.9
2018-10-02,73,1.0,,0.01,0.73
2018-10-03,80,1.0,,0.01,0.8
2018-10-04,46,1.0,,0.01,0.46
2018-10-05,77,1.0,,0.01,0.77
2018-10-06,42,1.0,,0.01,0.42
2018-10-07,54,1.0,,0.01,0.54
2018-10-08,46,1.0,,0.01,0.46
2018-10-09,46,1.0,,0.01,0.46
2018-10-10,51,1.0,,0.01,0.51
2018-10-11,46,1.0,,0.01,0.46
2018-10-12,55,1.0,,0.01,0.55
2018-10-13,35,1.0,,0.01,0.35000000000000003
2018-10-14,98,1.0,,0.01,0.98
2018-10-15,64,1.0,,0.01,0.64
2018-10-16,17,1.0,,0.01,0.17
2018-10-17,80,1.0,,0.01,0.8
2018-10-18,48,1.0,,0.01,0.48
2018-10-19,60,1.0,,0.01,0.6
2018-10-20,68,1.0,,0.01,0.68
2018-10-21,14,1.0,,0.01,0.14
2018-10-22,70,1.0,,0.01,0.7000000000000001
2018-10-23,91,1.0,,0.01,0.91
2018-10-24,100,1.0,,0.01,1.0
2018-10-25,70,1.0,,0.01,0.7000000000000001
2018-10-26,73,1.0,,0.01,0.73
2018-10-27,49,1.0,,0.01,0.49
2018-10-28,34,1.0,,0.01,0.34
2018-10-29,68,1.0,,0.01,0.68
2018-10-30,86,1.0,,0.01,0.86
2018-10-31,66,1.0,,0.01,0.66
2018-11-01,64,1.0,False,0.01,0.64
2018-11-02,50,1.0,,0.01,0.5
2018-11-03,51,1.0,,0.01,0.51
2018-11-04,28,1.0,,0.01,0.28
2018-11-05,61,1.0,,0.01,0.61
2018-11-06,77,1.0,,0.01,0.77
2018-11-07,59,1.0,,0.01,0.59
2018-11-08,59,1.0,,0.01,0.59
2018-11-09,74,1.0,,0.01,0.74
2018-11-10,15,1.0,,0.01,0.15
2018-11-11,29,1.0,,0.01,0.29
2018-11-12,49,1.0,,0.01,0.49
2018-11-13,54,1.0,,0.01,0.54
2018-11-14,49,1.0,,0.01,0.49
2018-11-15,72,1.0,,0.01,0.72
2018-11-16,68,1.0,,0.01,0.68
2018-11-17,22,1.0,,0.01,0.22
2018-11-18,81,1.0,,0.01,0.81
2018-11-19,25,1.0,,0.01,0.25
2018-11-20,62,1.0,,0.01,0.62
2018-11-21,47,1.0,,0.01,0.47000000000000003
2018-11-22,44,1.0,,0.01,0.44
2018-11-23,40,1.0,,0.01,0.4
2018-11-24,41,1.0,,0.01,0.41000000000000003
2018-11-25,28,1.0,,0.01,0.28
2018-11-26,56,1.0,,0.01,0.56
2018-11-27,100,1.0,,0.01,1.0
2018-11-28,42,1.0,,0.01,0.42
2018-11-29,48,1.0,,0.01,0.48
2018-11-30,59,1.0,,0.01,0.59
2018-12-01,19,1.0,False,0.01,0.19
2018-12-02,28,1.0,,0.01,0.28
2018-12-03,36,1.0,,0.01,0.36
2018-12-04,100,1.0,,0.01,1.0
2018-12-05,40,1.0,,0.01,0.4
2018-12-06,45,1.0,,0.01,0.45
2018-12-07,84,1.0,,0.01,0.84
2018-12-08,54,1.0,,0.01,0.54
2018-12-09,43,1.0,,0.01,0.43
2018-12-10,33,1.0,,0.01,0.33
2018-12-11,49,1.0,,0.01,0.49
2018-12-12,62,1.0,,0.01,0.62
2018-12-13,50,1.0,,0.01,0.5
2018-12-14,49,1.0,,0.01,0.49
2018-12-15,40,1.0,,0.01,0.4
2018-12-16,30,1.0,,0.01,0.3
2018-12-17,42,1.0,,0.01,0.42
2018-12-18,40,1.0,,0.01,0.4
2018-12-19,47,1.0,,0.01,0.47000000000000003
2018-12-20,44,1.0,,0.01,0.44
2018-12-21,41,1.0,,0.01,0.41000000000000003
2018-12-22,46,1.0,,0.01,0.46
2018-12-23,47,1.0,,0.01,0.47000000000000003
2018-12-24,41,1.0,,0.01,0.41000000000000003
2018-12-25,29,1.0,,0.01,0.29
2018-12-26,63,1.0,,0.01,0.63
2018-12-27,46,1.0,,0.01,0.46
2018-12-28,54,1.0,,0.01,0.54
2018-12-29,34,1.0,,0.01,0.34
2018-12-30,39,1.0,,0.01,0.39
2018-12-31,46,1.0,,0.01,0.46
2019-01-01,25,1.0,False,0.01,0.25
2019-01-02,48,1.0,,0.01,0.48
2019-01-03,59,1.0,,0.01,0.59
2019-01-04,51,1.0,,0.01,0.51
2019-01-05,33,1.0,,0.01,0.33
2019-01-06,43,1.0,,0.01,0.43
2019-01-07,54,1.0,,0.01,0.54
2019-01-08,48,1.0,,0.01,0.48
2019-01-09,54,1.0,,0.01,0.54
2019-01-10,53,1.0,,0.01,0.53
2019-01-11,46,1.0,,0.01,0.46
2019-01-12,48,1.0,,0.01,0.48
2019-01-13,71,1.0,,0.01,0.71
2019-01-14,52,1.0,,0.01,0.52
2019-01-15,100,1.0,,0.01,1.0
2019-01-16,49,1.0,,0.01,0.49
2019-01-17,76,1.0,,0.01,0.76
2019-01-18,57,1.0,,0.01,0.5700000000000001
2019-01-19,33,1.0,,0.01,0.33
2019-01-20,31,1.0,,0.01,0.31
2019-01-21,33,1.0,,0.01,0.33
2019-01-22,40,1.0,,0.01,0.4
2019-01-23,48,1.0,,0.01,0.48
2019-01-24,40,1.0,,0.01,0.4
2019-01-25,58,1.0,,0.01,0.58
2019-01-26,48,1.0,,0.01,0.48
2019-01-27,34,1.0,,0.01,0.34
2019-01-28,44,1.0,,0.01,0.44
2019-01-29,59,1.0,,0.01,0.59
2019-01-30,70,1.0,,0.01,0.7000000000000001
2019-01-31,40,1.0,,0.01,0.4
2019-02-01,50,1.0,False,0.01,0.5
2019-02-02,100,1.0,,0.01,1.0
2019-02-03,47,1.0,,0.01,0.47000000000000003
2019-02-04,53,1.0,,0.01,0.53
2019-02-05,73,1.0,,0.01,0.73
2019-02-06,68,1.0,,0.01,0.68
2019-02-07,73,1.0,,0.01,0.73
2019-02-08,60,1.0,,0.01,0.6
2019-02-09,47,1.0,,0.01,0.47000000000000003
2019-02-10,88,1.0,,0.01,0.88
2019-02-11,72,1.0,,0.01,0.72
2019-02-12,35,1.0,,0.01,0.35000000000000003
2019-02-13,74,1.0,,0.01,0.74
2019-02-14,75,1.0,,0.01,0.75
2019-02-15,78,1.0,,0.01,0.78
2019-02-16,59,1.0,,0.01,0.59
2019-02-17,24,1.0,,0.01,0.24
2019-02-18,57,1.0,,0.01,0.5700000000000001
2019-02-19,69,1.0,,0.01,0.6900000000000001
2019-02-20,84,1.0,,0.01,0.84
2019-02-21,50,1.0,,0.01,0.5
2019-02-22,91,1.0,,0.01,0.91
2019-02-23,40,1.0,,0.01,0.4
2019-02-24,29,1.0,,0.01,0.29
2019-02-25,72,1.0,,0.01,0.72
2019-02-26,78,1.0,,0.01,0.78
2019-02-27,62,1.0,,0.01,0.62
2019-02-28,60,1.0,,0.01,0.6
2019-03-01,61,1.0,False,0.01,0.61
2019-03-02,45,1.0,,0.01,0.45
2019-03-03,53,1.0,,0.01,0.53
2019-03-04,49,1.0,,0.01,0.49
2019-03-05,83,1.0,,0.01,0.8300000000000001
2019-03-06,81,1.0,,0.01,0.81
2019-03-07,53,1.0,,0.01,0.53
2019-03-08,67,1.0,,0.01,0.67
2019-03-09,38,1.0,,0.01,0.38
2019-03-10,51,1.0,,0.01,0.51
2019-03-11,67,1.0,,0.01,0.67
2019-03-12,50,1.0,,0.01,0.5
2019-03-13,86,1.0,,0.01,0.86
2019-03-14,54,1.0,,0.01,0.54
2019-03-15,63,1.0,,0.01,0.63
2019-03-16,28,1.0,,0.01,0.28
2019-03-17,48,1.0,,0.01,0.48
2019-03-18,76,1.0,,0.01,0.76
2019-03-19,39,1.0,,0.01,0.39
2019-03-20,100,1.0,,0.01,1.0
2019-03-21,55,1.0,,0.01,0.55
2019-03-22,52,1.0,,0.01,0.52
2019-03-23,50,1.0,,0.01,0.5
2019-03-24,52,1.0,,0.01,0.52
2019-03-25,40,1.0,,0.01,0.4
2019-03-26,52,1.0,,0.01,0.52
2019-03-27,40,1.0,,0.01,0.4
2019-03-28,35,1.0,,0.01,0.35000000000000003
2019-03-29,44,1.0,,0.01,0.44
2019-03-30,24,1.0,,0.01,0.24
2019-03-31,36,1.0,,0.01,0.36
2019-04-01,34,1.0,False,0.01,0.34
2019-04-02,54,1.0,,0.01,0.54
2019-04-03,56,1.0,,0.01,0.56
2019-04-04,40,1.0,,0.01,0.4
2019-04-05,35,1.0,,0.01,0.35000000000000003
2019-04-06,14,1.0,,0.01,0.14
2019-04-07,28,1.0,,0.01,0.28
2019-04-08,25,1.0,,0.01,0.25
2019-04-09,31,1.0,,0.01,0.31
2019-04-10,34,1.0,,0.01,0.34
2019-04-11,36,1.0,,0.01,0.36
2019-04-12,32,1.0,,0.01,0.32
2019-04-13,35,1.0,,0.01,0.35000000000000003
2019-04-14,31,1.0,,0.01,0.31
2019-04-15,40,1.0,,0.01,0.4
2019-04-16,29,1.0,,0.01,0.29
2019-04-17,26,1.0,,0.01,0.26
2019-04-18,50,1.0,,0.01,0.5
2019-04-19,47,1.0,,0.01,0.47000000000000003
2019-04-20,25,1.0,,0.01,0.25
2019-04-21,19,1.0,,0.01,0.19
2019-04-22,33,1.0,,0.01,0.33
2019-04-23,44,1.0,,0.01,0.44
2019-04-24,44,1.0,,0.01,0.44
2019-04-25,32,1.0,,0.01,0.32
2019-04-26,100,1.0,,0.01,1.0
2019-04-27,28,1.0,,0.01,0.28
2019-04-28,35,1.0,,0.01,0.35000000000000003
2019-04-29,63,1.0,,0.01,0.63
2019-04-30,33,1.0,,0.01,0.33
2019-05-01,47,1.0,False,0.01,0.47000000000000003
2019-05-02,100,1.0,,0.01,1.0
2019-05-03,43,1.0,,0.01,0.43
2019-05-04,38,1.0,,0.01,0.38
2019-05-05,38,1.0,,0.01,0.38
2019-05-06,38,1.0,,0.01,0.38
2019-05-07,36,1.0,,0.01,0.36
2019-05-08,20,1.0,,0.01,0.2
2019-05-09,32,1.0,,0.01,0.32
2019-05-10,25,1.0,,0.01,0.25
2019-05-11,20,1.0,,0.01,0.2
2019-05-12,27,1.0,,0.01,0.27
2019-05-13,37,1.0,,0.01,0.37
2019-05-14,33,1.0,,0.01,0.33
2019-05-15,18,1.0,,0.01,0.18
2019-05-16,20,1.0,,0.01,0.2
2019-05-17,21,1.0,,0.01,0.21
2019-05-18,15,1.0,,0.01,0.15
2019-05-19,15,1.0,,0.01,0.15
2019-05-20,29,1.0,,0.01,0.29
2019-05-21,36,1.0,,0.01,0.36
2019-05-22,31,1.0,,0.01,0.31
2019-05-23,21,1.0,,0.01,0.21
2019-05-24,17,1.0,,0.01,0.17
2019-05-25,31,1.0,,0.01,0.31
2019-05-26,13,1.0,,0.01,0.13
2019-05-27,27,1.0,,0.01,0.27
2019-05-28,33,1.0,,0.01,0.33
2019-05-29,24,1.0,,0.01,0.24
2019-05-30,26,1.0,,0.01,0.26
2019-05-31,19,1.0,,0.01,0.19
2019-06-01,43,1.0,False,0.01,0.43
2019-06-02,22,1.0,,0.01,0.22
2019-06-03,35,1.0,,0.01,0.35000000000000003
2019-06-04,35,1.0,,0.01,0.35000000000000003
2019-06-05,36,1.0,,0.01,0.36
2019-06-06,39,1.0,,0.01,0.39
2019-06-07,37,1.0,,0.01,0.37
2019-06-08,35,1.0,,0.01,0.35000000000000003
2019-06-09,19,1.0,,0.01,0.19
2019-06-10,100,1.0,,0.01,1.0
2019-06-11,99,1.0,,0.01,0.99
2019-06-12,76,1.0,,0.01,0.76
2019-06-13,52,1.0,,0.01,0.52
2019-06-14,39,1.0,,0.01,0.39
2019-06-15,38,1.0,,0.01,0.38
2019-06-16,42,1.0,,0.01,0.42
2019-06-17,43,1.0,,0.01,0.43
2019-06-18,29,1.0,,0.01,0.29
2019-06-19,45,1.0,,0.01,0.45
2019-06-20,46,1.0,,0.01,0.46
2019-06-21,23,1.0,,0.01,0.23
2019-06-22,47,1.0,,0.01,0.47000000000000003
2019-06-23,12,1.0,,0.01,0.12
2019-06-24,33,1.0,,0.01,0.33
2019-06-25,43,1.0,,0.01,0.43
2019-06-26,79,1.0,,0.01,0.79
2019-06-27,65,1.0,,0.01,0.65
2019-06-28,27,1.0,,0.01,0.27
2019-06-29,47,1.0,,0.01,0.47000000000000003
2019-06-30,39,1.0,,0.01,0.39
2019-07-01,75,1.0,False,0.01,0.75
2019-07-02,57,1.0,,0.01,0.5700000000000001
2019-07-03,40,1.0,,0.01,0.4
2019-07-04,59,1.0,,0.01,0.59
2019-07-05,51,1.0,,0.01,0.51
2019-07-06,77,1.0,,0.01,0.77
2019-07-07,26,1.0,,0.01,0.26
2019-07-08,39,1.0,,0.01,0.39
2019-07-09,40,1.0,,0.01,0.4
2019-07-10,29,1.0,,0.01,0.29
2019-07-11,68,1.0,,0.01,0.68
2019-07-12,35,1.0,,0.01,0.35000000000000003
2019-07-13,40,1.0,,0.01,0.4
2019-07-14,67,1.0,,0.01,0.67
2019-07-15,63,1.0,,0.01,0.63
2019-07-16,89,1.0,,0.01,0.89
2019-07-17,100,1.0,,0.01,1.0
2019-07-18,68,1.0,,0.01,0.68
2019-07-19,64,1.0,,0.01,0.64
2019-07-20,78,1.0,,0.01,0.78
2019-07-21,40,1.0,,0.01,0.4
2019-07-22,68,1.0,,0.01,0.68
2019-07-23,56,1.0,,0.01,0.56
2019-07-24,65,1.0,,0.01,0.65
2019-07-25,76,1.0,,0.01,0.76
2019-07-26,49,1.0,,0.01,0.49
2019-07-27,14,1.0,,0.01,0.14
2019-07-28,74,1.0,,0.01,0.74
2019-07-29,70,1.0,,0.01,0.7000000000000001
2019-07-30,41,1.0,,0.01,0.41000000000000003
2019-07-31,52,1.0,,0.01,0.52
2019-08-01,56,1.0,False,0.01,0.56
2019-08-02,71,1.0,,0.01,0.71
2019-08-03,21,1.0,,0.01,0.21
2019-08-04,79,1.0,,0.01,0.79
2019-08-05,88,1.0,,0.01,0.88
2019-08-06,62,1.0,,0.01,0.62
2019-08-07,100,1.0,,0.01,1.0
2019-08-08,75,1.0,,0.01,0.75
2019-08-09,63,1.0,,0.01,0.63
2019-08-10,29,1.0,,0.01,0.29
2019-08-11,94,1.0,,0.01,0.9400000000000001
2019-08-12,31,1.0,,0.01,0.31
2019-08-13,78,1.0,,0.01,0.78
2019-08-14,71,1.0,,0.01,0.71
2019-08-15,48,1.0,,0.01,0.48
2019-08-16,92,1.0,,0.01,0.92
2019-08-17,98,1.0,,0.01,0.98
2019-08-18,56,1.0,,0.01,0.56
2019-08-19,77,1.0,,0.01,0.77
2019-08-20,59,1.0,,0.01,0.59
2019-08-21,91,1.0,,0.01,0.91
2019-08-22,90,1.0,,0.01,0.9
2019-08-23,54,1.0,,0.01,0.54
2019-08-24,63,1.0,,0.01,0.63
2019-08-25,34,1.0,,0.01,0.34
2019-08-26,29,1.0,,0.01,0.29
2019-08-27,93,1.0,,0.01,0.93
2019-08-28,75,1.0,,0.01,0.75
2019-08-29,71,1.0,,0.01,0.71
2019-08-30,86,1.0,,0.01,0.86
2019-08-31,54,1.0,,0.01,0.54
2019-09-01,80,1.0,False,0.01,0.8
2019-09-02,68,1.0,,0.01,0.68
2019-09-03,36,1.0,,0.01,0.36
2019-09-04,72,1.0,,0.01,0.72
2019-09-05,60,1.0,,0.01,0.6
2019-09-06,66,1.0,,0.01,0.66
2019-09-07,36,1.0,,0.01,0.36
2019-09-08,28,1.0,,0.01,0.28
2019-09-09,36,1.0,,0.01,0.36
2019-09-10,48,1.0,,0.01,0.48
2019-09-11,67,1.0,,0.01,0.67
2019-09-12,61,1.0,,0.01,0.61
2019-09-13,61,1.0,,0.01,0.61
2019-09-14,44,1.0,,0.01,0.44
2019-09-15,49,1.0,,0.01,0.49
2019-09-16,35,1.0,,0.01,0.35000000000000003
2019-09-17,77,1.0,,0.01,0.77
2019-09-18,66,1.0,,0.01,0.66
2019-09-19,91,1.0,,0.01,0.91
2019-09-20,67,1.0,,0.01,0.67
2019-09-21,36,1.0,,0.01,0.36
2019-09-22,78,1.0,,0.01,0.78
2019-09-23,47,1.0,,0.01,0.47000000000000003
2019-09-24,30,1.0,,0.01,0.3
2019-09-25,96,1.0,,0.01,0.96
2019-09-26,100,1.0,,0.01,1.0
2019-09-27,62,1.0,,0.01,0.62
2019-09-28,68,1.0,,0.01,0.68
2019-09-29,50,1.0,,0.01,0.5
2019-09-30,43,1.0,,0.01,0.43
2019-10-01,33,1.0,False,0.01,0.33
2019-10-02,53,1.0,,0.01,0.53
2019-10-03,54,1.0,,0.01,0.54
2019-10-04,67,1.0,,0.01,0.67
2019-10-05,52,1.0,,0.01,0.52
2019-10-06,77,1.0,,0.01,0.77
2019-10-07,77,1.0,,0.01,0.77
2019-10-08,71,1.0,,0.01,0.71
2019-10-09,78,1.0,,0.01,0.78
2019-10-10,65,1.0,,0.01,0.65
2019-10-11,45,1.0,,0.01,0.45
2019-10-12,34,1.0,,0.01,0.34
2019-10-13,46,1.0,,0.01,0.46
2019-10-14,51,1.0,,0.01,0.51
2019-10-15,49,1.0,,0.01,0.49
2019-10-16,66,1.0,,0.01,0.66
2019-10-17,27,1.0,,0.01,0.27
2019-10-18,95,1.0,,0.01,0.9500000000000001
2019-10-19,38,1.0,,0.01,0.38
2019-10-20,50,1.0,,0.01,0.5
2019-10-21,74,1.0,,0.01,0.74
2019-10-22,100,1.0,,0.01,1.0
2019-10-23,86,1.0,,0.01,0.86
2019-10-24,98,1.0,,0.01,0.98
2019-10-25,100,1.0,,0.01,1.0
2019-10-26,32,1.0,,0.01,0.32
2019-10-27,50,1.0,,0.01,0.5
2019-10-28,83,1.0,,0.01,0.8300000000000001
2019-10-29,60,1.0,,0.01,0.6
2019-10-30,48,1.0,,0.01,0.48
2019-10-31,93,1.0,,0.01,0.93
2019-11-01,77,1.0,False,0.01,0.77
2019-11-02,47,1.0,,0.01,0.47000000000000003
2019-11-03,52,1.0,,0.01,0.52
2019-11-04,72,1.0,,0.01,0.72
2019-11-05,45,1.0,,0.01,0.45
2019-11-06,65,1.0,,0.01,0.65
2019-11-07,83,1.0,,0.01,0.8300000000000001
2019-11-08,100,1.0,,0.01,1.0
2019-11-09,20,1.0,,0.01,0.2
2019-11-10,45,1.0,,0.01,0.45
2019-11-11,56,1.0,,0.01,0.56
2019-11-12,64,1.0,,0.01,0.64
2019-11-13,60,1.0,,0.01,0.6
2019-11-14,92,1.0,,0.01,0.92
2019-11-15,87,1.0,,0.01,0.87
2019-11-16,38,1.0,,0.01,0.38
2019-11-17,44,1.0,,0.01,0.44
2019-11-18,76,1.0,,0.01,0.76
2019-11-19,55,1.0,,0.01,0.55
2019-11-20,73,1.0,,0.01,0.73
2019-11-21,78,1.0,,0.01,0.78
2019-11-22,73,1.0,,0.01,0.73
2019-11-23,69,1.0,,0.01,0.6900000000000001
2019-11-24,26,1.0,,0.01,0.26
2019-11-25,34,1.0,,0.01,0.34
2019-11-26,69,1.0,,0.01,0.6900000000000001
2019-11-27,41,1.0,,0.01,0.41000000000000003
2019-11-28,45,1.0,,0.01,0.45
2019-11-29,60,1.0,,0.01,0.6
2019-11-30,13,1.0,,0.01,0.13
2019-12-01,16,1.0,False,0.01,0.16
2019-12-02,49,1.0,,0.01,0.49
2019-12-03,41,1.0,,0.01,0.41000000000000003
2019-12-04,89,1.0,,0.01,0.89
2019-12-05,90,1.0,,0.01,0.9
2019-12-06,53,1.0,,0.01,0.53
2019-12-07,56,1.0,,0.01,0.56
2019-12-08,61,1.0,,0.01,0.61
2019-12-09,57,1.0,,0.01,0.5700000000000001
2019-12-10,63,1.0,,0.01,0.63
2019-12-11,77,1.0,,0.01,0.77
2019-12-12,38,1.0,,0.01,0.38
2019-12-13,76,1.0,,0.01,0.76
2019-12-14,28,1.0,,0.01,0.28
2019-12-15,22,1.0,,0.01,0.22
2019-12-16,62,1.0,,0.01,0.62
2019-12-17,66,1.0,,0.01,0.66
2019-12-18,67,1.0,,0.01,0.67
2019-12-19,49,1.0,,0.01,0.49
2019-12-20,71,1.0,,0.01,0.71
2019-12-21,41,1.0,,0.01,0.41000000000000003
2019-12-22,100,1.0,,0.01,1.0
2019-12-23,53,1.0,,0.01,0.53
2019-12-24,63,1.0,,0.01,0.63
2019-12-25,57,1.0,,0.01,0.5700000000000001
2019-12-26,56,1.0,,0.01,0.56
2019-12-27,47,1.0,,0.01,0.47000000000000003
2019-12-28,45,1.0,,0.01,0.45
2019-12-29,49,1.0,,0.01,0.49
2019-12-30,36,1.0,,0.01,0.36
2019-12-31,48,1.0,,0.01,0.48
2020-01-01,9,2.0,False,0.02,0.18
2020-01-02,7,2.0,,0.02,0.14
2020-01-03,11,2.0,,0.02,0.22
2020-01-04,14,2.0,,0.02,0.28
2020-01-05,7,2.0,,0.02,0.14
2020-01-06,15,2.0,,0.02,0.3
2020-01-07,10,2.0,,0.02,0.2
2020-01-08,11,2.0,,0.02,0.22
2020-01-09,11,2.0,,0.02,0.22
2020-01-10,7,2.0,,0.02,0.14
2020-01-11,12,2.0,,0.02,0.24
2020-01-12,14,2.0,,0.02,0.28
2020-01-13,15,2.0,,0.02,0.3
2020-01-14,14,2.0,,0.02,0.28
2020-01-15,19,2.0,,0.02,0.38
2020-01-16,12,2.0,,0.02,0.24
2020-01-17,16,2.0,,0.02,0.32
2020-01-18,15,2.0,,0.02,0.3
2020-01-19,7,2.0,,0.02,0.14
2020-01-20,11,2.0,,0.02,0.22
2020-01-21,13,2.0,,0.02,0.26
2020-01-22,18,2.0,,0.02,0.36
2020-01-23,49,2.0,,0.02,0.98
2020-01-24,63,2.0,,0.02,1.26
2020-01-25,48,2.0,,0.02,0.96
2020-01-26,50,2.0,,0.02,1.0
2020-01-27,48,2.0,,0.02,0.96
2020-01-28,42,2.0,,0.02,0.84
2020-01-29,47,2.0,,0.02,0.9400000000000001
2020-01-30,100,2.0,,0.02,2.0
2020-01-31,95,2.0,,0.02,1.9000000000000001
2020-02-01,49,6.0,False,0.06,2.94
2020-02-02,40,6.0,,0.06,2.4
2020-02-03,39,6.0,,0.06,2.34
2020-02-04,35,6.0,,0.06,2.1
2020-02-05,51,6.0,,0.06,3.06
2020-02-06,54,6.0,,0.06,3.2399999999999998
2020-02-07,75,6.0,,0.06,4.5
2020-02-08,64,6.0,,0.06,3.84
2020-02-09,47,6.0,,0.06,2.82
2020-02-10,45,6.0,,0.06,2.6999999999999997
2020-02-11,41,6.0,,0.06,2.46
2020-02-12,50,6.0,,0.06,3.0
2020-02-13,43,6.0,,0.06,2.58
2020-02-14,34,6.0,,0.06,2.04
2020-02-15,25,6.0,,0.06,1.5
2020-02-16,38,6.0,,0.06,2.28
2020-02-17,37,6.0,,0.06,2.2199999999999998
2020-02-18,36,6.0,,0.06,2.16
