date,oil_unscaled,oil_monthly,isPartial,scale,oil
2016-08-21,92,68.0,,0.68,62.56
2016-08-22,92,68.0,,0.68,62.56
2016-08-23,92,68.0,,0.68,62.56
2016-08-24,86,68.0,,0.68,58.480000000000004
2016-08-25,90,68.0,,0.68,61.2
2016-08-26,91,68.0,,0.68,61.88
2016-08-27,95,68.0,,0.68,64.60000000000001
2016-08-28,100,68.0,,0.68,68.0
2016-08-29,89,68.0,,0.68,60.52
2016-08-30,88,68.0,,0.68,59.84
2016-08-31,88,68.0,,0.68,59.84
2016-09-01,86,69.0,False,0.69,59.339999999999996
2016-09-02,88,69.0,,0.69,60.72
2016-09-03,95,69.0,,0.69,65.55
2016-09-04,93,69.0,,0.69,64.17
2016-09-05,98,69.0,,0.69,67.61999999999999
2016-09-06,87,69.0,,0.69,60.029999999999994
2016-09-07,89,69.0,,0.69,61.41
2016-09-08,93,69.0,,0.69,64.17
2016-09-09,91,69.0,,0.69,62.78999999999999
2016-09-10,98,69.0,,0.69,67.61999999999999
2016-09-11,89,69.0,,0.69,61.41
2016-09-12,86,69.0,,0.69,59.339999999999996
2016-09-13,89,69.0,,0.69,61.41
2016-09-14,84,69.0,,0.69,57.959999999999994
2016-09-15,89,69.0,,0.69,61.41
2016-09-16,86,69.0,,0.69,59.339999999999996
2016-09-17,100,69.0,,0.69,69.0
2016-09-18,91,69.0,,0.69,62.78999999999999
2016-09-19,85,69.0,,0.69,58.65
2016-09-20,85,69.0,,0.69,58.65
2016-09-21,88,69.0,,0.69,60.72
2016-09-22,91,69.0,,0.69,62.78999999999999
2016-09-23,87,69.0,,0.69,60.029999999999994
2016-09-24,92,69.0,,0.69,63.48
2016-09-25,91,69.0,,0.69,62.78999999999999
2016-09-26,89,69.0,,0.69,61.41
2016-09-27,86,69.0,,0.69,59.339999999999996
2016-09-28,89,69.0,,0.69,61.41
2016-09-29,87,69.0,,0.69,60.029999999999994
2016-09-30,89,69.0,,0.69,61.41
2016-10-01,99,67.0,False,0.67,66.33
2016-10-02,96,67.0,,0.67,64.32000000000001
2016-10-03,94,67.0,,0.67,62.980000000000004
2016-10-04,93,67.0,,0.67,62.31
2016-10-05,89,67.0,,0.67,59.63
2016-10-06,90,67.0,,0.67,60.300000000000004
2016-10-07,89,67.0,,0.67,59.63
2016-10-08,95,67.0,,0.67,63.650000000000006
2016-10-09,95,67.0,,0.67,63.650000000000006
2016-10-10,92,67.0,,0.67,61.64
2016-10-11,96,67.0,,0.67,64.32000000000001
2016-10-12,95,67.0,,0.67,63.650000000000006
2016-10-13,93,67.0,,0.67,62.31
2016-10-14,92,67.0,,0.67,61.64
2016-10-15,100,67.0,,0.67,67.0
2016-10-16,93,67.0,,0.67,62.31
2016-10-17,92,67.0,,0.67,61.64
2016-10-18,94,67.0,,0.67,62.980000000000004
2016-10-19,91,67.0,,0.67,60.970000000000006
2016-10-20,89,67.0,,0.67,59.63
2016-10-21,87,67.0,,0.67,58.290000000000006
2016-10-22,100,67.0,,0.67,67.0
2016-10-23,96,67.0,,0.67,64.32000000000001
2016-10-24,95,67.0,,0.67,63.650000000000006
2016-10-25,93,67.0,,0.67,62.31
2016-10-26,93,67.0,,0.67,62.31
2016-10-27,87,67.0,,0.67,58.290000000000006
2016-10-28,90,67.0,,0.67,60.300000000000004
2016-10-29,97,67.0,,0.67,64.99000000000001
2016-10-30,91,67.0,,0.67,60.970000000000006
2016-10-31,88,67.0,,0.67,58.96
2016-11-01,88,69.0,False,0.69,60.72
2016-11-02,86,69.0,,0.69,59.339999999999996
2016-11-03,79,69.0,,0.69,54.51
2016-11-04,85,69.0,,0.69,58.65
2016-11-05,99,69.0,,0.69,68.30999999999999
2016-11-06,93,69.0,,0.69,64.17
2016-11-07,86,69.0,,0.69,59.339999999999996
2016-11-08,77,69.0,,0.69,53.129999999999995
2016-11-09,61,69.0,,0.69,42.089999999999996
2016-11-10,83,69.0,,0.69,57.269999999999996
2016-11-11,89,69.0,,0.69,61.41
2016-11-12,93,69.0,,0.69,64.17
2016-11-13,91,69.0,,0.69,62.78999999999999
2016-11-14,88,69.0,,0.69,60.72
2016-11-15,88,69.0,,0.69,60.72
2016-11-16,89,69.0,,0.69,61.41
2016-11-17,96,69.0,,0.69,66.24
2016-11-18,91,69.0,,0.69,62.78999999999999
2016-11-19,100,69.0,,0.69,69.0
2016-11-20,96,69.0,,0.69,66.24
2016-11-21,93,69.0,,0.69,64.17
2016-11-22,92,69.0,,0.69,63.48
2016-11-23,97,69.0,,0.69,66.92999999999999
2016-11-24,84,69.0,,0.69,57.959999999999994
2016-11-25,85,69.0,,0.69,58.65
2016-11-26,91,69.0,,0.69,62.78999999999999
2016-11-27,94,69.0,,0.69,64.86
2016-11-28,88,69.0,,0.69,60.72
2016-11-29,90,69.0,,0.69,62.099999999999994
2016-11-30,95,69.0,,0.69,65.55
2016-12-01,94,71.0,False,0.71,66.74
2016-12-02,94,71.0,,0.71,66.74
2016-12-03,100,71.0,,0.71,71.0
2016-12-04,94,71.0,,0.71,66.74
2016-12-05,92,71.0,,0.71,65.32
2016-12-06,91,71.0,,0.71,64.61
2016-12-07,89,71.0,,0.71,63.19
2016-12-08,86,71.0,,0.71,61.059999999999995
2016-12-09,85,71.0,,0.71,60.349999999999994
2016-12-10,96,71.0,,0.71,68.16
2016-12-11,93,71.0,,0.71,66.03
2016-12-12,91,71.0,,0.71,64.61
2016-12-13,95,71.0,,0.71,67.45
2016-12-14,92,71.0,,0.71,65.32
2016-12-15,94,71.0,,0.71,66.74
2016-12-16,93,71.0,,0.71,66.03
2016-12-17,94,71.0,,0.71,66.74
2016-12-18,92,71.0,,0.71,65.32
2016-12-19,90,71.0,,0.71,63.9
2016-12-20,97,71.0,,0.71,68.86999999999999
2016-12-21,96,71.0,,0.71,68.16
2016-12-22,93,71.0,,0.71,66.03
2016-12-23,95,71.0,,0.71,67.45
2016-12-24,85,71.0,,0.71,60.349999999999994
2016-12-25,68,71.0,,0.71,48.28
2016-12-26,94,71.0,,0.71,66.74
2016-12-27,99,71.0,,0.71,70.28999999999999
2016-12-28,97,71.0,,0.71,68.86999999999999
2016-12-29,99,71.0,,0.71,70.28999999999999
2016-12-30,99,71.0,,0.71,70.28999999999999
2016-12-31,91,71.0,,0.71,64.61
2017-01-01,70,73.0,False,0.73,51.1
2017-01-02,92,73.0,,0.73,67.16
2017-01-03,90,73.0,,0.73,65.7
2017-01-04,88,73.0,,0.73,64.24
2017-01-05,88,73.0,,0.73,64.24
2017-01-06,82,73.0,,0.73,59.86
2017-01-07,89,73.0,,0.73,64.97
2017-01-08,84,73.0,,0.73,61.32
2017-01-09,88,73.0,,0.73,64.24
2017-01-10,83,73.0,,0.73,60.589999999999996
2017-01-11,88,73.0,,0.73,64.24
2017-01-12,86,73.0,,0.73,62.78
2017-01-13,85,73.0,,0.73,62.05
2017-01-14,100,73.0,,0.73,73.0
2017-01-15,90,73.0,,0.73,65.7
2017-01-16,92,73.0,,0.73,67.16
2017-01-17,84,73.0,,0.73,61.32
2017-01-18,84,73.0,,0.73,61.32
2017-01-19,88,73.0,,0.73,64.24
2017-01-20,79,73.0,,0.73,57.67
2017-01-21,94,73.0,,0.73,68.62
2017-01-22,88,73.0,,0.73,64.24
2017-01-23,83,73.0,,0.73,60.589999999999996
2017-01-24,89,73.0,,0.73,64.97
2017-01-25,95,73.0,,0.73,69.35
2017-01-26,85,73.0,,0.73,62.05
2017-01-27,84,73.0,,0.73,61.32
2017-01-28,97,73.0,,0.73,70.81
2017-01-29,91,73.0,,0.73,66.42999999999999
2017-01-30,85,73.0,,0.73,62.05
2017-01-31,83,73.0,,0.73,60.589999999999996
2017-02-01,85,73.0,False,0.73,62.05
2017-02-02,86,73.0,,0.73,62.78
2017-02-03,85,73.0,,0.73,62.05
2017-02-04,100,73.0,,0.73,73.0
2017-02-05,94,73.0,,0.73,68.62
2017-02-06,80,73.0,,0.73,58.4
2017-02-07,84,73.0,,0.73,61.32
2017-02-08,86,73.0,,0.73,62.78
2017-02-09,84,73.0,,0.73,61.32
2017-02-10,86,73.0,,0.73,62.78
2017-02-11,98,73.0,,0.73,71.53999999999999
2017-02-12,92,73.0,,0.73,67.16
2017-02-13,85,73.0,,0.73,62.05
2017-02-14,77,73.0,,0.73,56.21
2017-02-15,88,73.0,,0.73,64.24
2017-02-16,85,73.0,,0.73,62.05
2017-02-17,89,73.0,,0.73,64.97
2017-02-18,99,73.0,,0.73,72.27
2017-02-19,94,73.0,,0.73,68.62
2017-02-20,97,73.0,,0.73,70.81
2017-02-21,88,73.0,,0.73,64.24
2017-02-22,85,73.0,,0.73,62.05
2017-02-23,87,73.0,,0.73,63.51
2017-02-24,84,73.0,,0.73,61.32
2017-02-25,97,73.0,,0.73,70.81
2017-02-26,91,73.0,,0.73,66.42999999999999
2017-02-27,87,73.0,,0.73,63.51
2017-02-28,80,73.0,,0.73,58.4
2017-03-01,82,77.0,False,0.77,63.14
2017-03-02,87,77.0,,0.77,66.99
2017-03-03,86,77.0,,0.77,66.22
2017-03-04,98,77.0,,0.77,75.46000000000001
2017-03-05,97,77.0,,0.77,74.69
2017-03-06,90,77.0,,0.77,69.3
2017-03-07,88,77.0,,0.77,67.76
2017-03-08,91,77.0,,0.77,70.07000000000001
2017-03-09,90,77.0,,0.77,69.3
2017-03-10,87,77.0,,0.77,66.99
2017-03-11,94,77.0,,0.77,72.38
2017-03-12,98,77.0,,0.77,75.46000000000001
2017-03-13,94,77.0,,0.77,72.38
2017-03-14,87,77.0,,0.77,66.99
2017-03-15,84,77.0,,0.77,64.68
2017-03-16,86,77.0,,0.77,66.22
2017-03-17,88,77.0,,0.77,67.76
2017-03-18,95,77.0,,0.77,73.15
2017-03-19,98,77.0,,0.77,75.46000000000001
2017-03-20,91,77.0,,0.77,70.07000000000001
2017-03-21,89,77.0,,0.77,68.53
2017-03-22,91,77.0,,0.77,70.07000000000001
2017-03-23,83,77.0,,0.77,63.910000000000004
2017-03-24,92,77.0,,0.77,70.84
2017-03-25,100,77.0,,0.77,77.0
2017-03-26,95,77.0,,0.77,73.15
2017-03-27,92,77.0,,0.77,70.84
2017-03-28,90,77.0,,0.77,69.3
2017-03-29,90,77.0,,0.77,69.3
2017-03-30,86,77.0,,0.77,66.22
2017-03-31,87,77.0,,0.77,66.99
2017-04-01,90,78.0,False,0.78,70.2
2017-04-02,90,78.0,,0.78,70.2
2017-04-03,79,78.0,,0.78,61.620000000000005
2017-04-04,79,78.0,,0.78,61.620000000000005
2017-04-05,81,78.0,,0.78,63.18
2017-04-06,79,78.0,,0.78,61.620000000000005
2017-04-07,83,78.0,,0.78,64.74000000000001
2017-04-08,100,78.0,,0.78,78.0
2017-04-09,96,78.0,,0.78,74.88
2017-04-10,89,78.0,,0.78,69.42
2017-04-11,83,78.0,,0.78,64.74000000000001
2017-04-12,83,78.0,,0.78,64.74000000000001
2017-04-13,80,78.0,,0.78,62.400000000000006
2017-04-14,82,78.0,,0.78,63.96
2017-04-15,91,78.0,,0.78,70.98
2017-04-16,81,78.0,,0.78,63.18
2017-04-17,83,78.0,,0.78,64.74000000000001
2017-04-18,81,78.0,,0.78,63.18
2017-04-19,83,78.0,,0.78,64.74000000000001
2017-04-20,85,78.0,,0.78,66.3
2017-04-21,83,78.0,,0.78,64.74000000000001
2017-04-22,93,78.0,,0.78,72.54
2017-04-23,93,78.0,,0.78,72.54
2017-04-24,89,78.0,,0.78,69.42
2017-04-25,81,78.0,,0.78,63.18
2017-04-26,84,78.0,,0.78,65.52
2017-04-27,83,78.0,,0.78,64.74000000000001
2017-04-28,81,78.0,,0.78,63.18
2017-04-29,92,78.0,,0.78,71.76
2017-04-30,91,78.0,,0.78,70.98
2017-05-01,87,76.0,False,0.76,66.12
2017-05-02,84,76.0,,0.76,63.84
2017-05-03,84,76.0,,0.76,63.84
2017-05-04,84,76.0,,0.76,63.84
2017-05-05,83,76.0,,0.76,63.08
2017-05-06,94,76.0,,0.76,71.44
2017-05-07,95,76.0,,0.76,72.2
2017-05-08,94,76.0,,0.76,71.44
2017-05-09,87,76.0,,0.76,66.12
2017-05-10,87,76.0,,0.76,66.12
2017-05-11,84,76.0,,0.76,63.84
2017-05-12,85,76.0,,0.76,64.6
2017-05-13,93,76.0,,0.76,70.68
2017-05-14,87,76.0,,0.76,66.12
2017-05-15,89,76.0,,0.76,67.64
2017-05-16,86,76.0,,0.76,65.36
2017-05-17,84,76.0,,0.76,63.84
2017-05-18,84,76.0,,0.76,63.84
2017-05-19,84,76.0,,0.76,63.84
2017-05-20,94,76.0,,0.76,71.44
2017-05-21,98,76.0,,0.76,74.48
2017-05-22,85,76.0,,0.76,64.6
2017-05-23,87,76.0,,0.76,66.12
2017-05-24,84,76.0,,0.76,63.84
2017-05-25,86,76.0,,0.76,65.36
2017-05-26,88,76.0,,0.76,66.88
2017-05-27,100,76.0,,0.76,76.0
2017-05-28,92,76.0,,0.76,69.92
2017-05-29,94,76.0,,0.76,71.44
2017-05-30,88,76.0,,0.76,66.88
2017-05-31,90,76.0,,0.76,68.4
2017-06-01,86,78.0,False,0.78,67.08
2017-06-02,83,78.0,,0.78,64.74000000000001
2017-06-03,100,78.0,,0.78,78.0
2017-06-04,96,78.0,,0.78,74.88
2017-06-05,90,78.0,,0.78,70.2
2017-06-06,90,78.0,,0.78,70.2
2017-06-07,89,78.0,,0.78,69.42
2017-06-08,86,78.0,,0.78,67.08
2017-06-09,87,78.0,,0.78,67.86
2017-06-10,94,78.0,,0.78,73.32000000000001
2017-06-11,94,78.0,,0.78,73.32000000000001
2017-06-12,91,78.0,,0.78,70.98
2017-06-13,87,78.0,,0.78,67.86
2017-06-14,88,78.0,,0.78,68.64
2017-06-15,86,78.0,,0.78,67.08
2017-06-16,91,78.0,,0.78,70.98
2017-06-17,97,78.0,,0.78,75.66
2017-06-18,89,78.0,,0.78,69.42
2017-06-19,95,78.0,,0.78,74.10000000000001
2017-06-20,92,78.0,,0.78,71.76
2017-06-21,92,78.0,,0.78,71.76
2017-06-22,89,78.0,,0.78,69.42
2017-06-23,87,78.0,,0.78,67.86
2017-06-24,94,78.0,,0.78,73.32000000000001
2017-06-25,100,78.0,,0.78,78.0
2017-06-26,94,78.0,,0.78,73.32000000000001
2017-06-27,88,78.0,,0.78,68.64
2017-06-28,90,78.0,,0.78,70.2
2017-06-29,87,78.0,,0.78,67.86
2017-06-30,88,78.0,,0.78,68.64
2017-07-01,99,77.0,False,0.77,76.23
2017-07-02,89,77.0,,0.77,68.53
2017-07-03,92,77.0,,0.77,70.84
2017-07-04,87,77.0,,0.77,66.99
2017-07-05,88,77.0,,0.77,67.76
2017-07-06,90,77.0,,0.77,69.3
2017-07-07,90,77.0,,0.77,69.3
2017-07-08,98,77.0,,0.77,75.46000000000001
2017-07-09,97,77.0,,0.77,74.69
2017-07-10,93,77.0,,0.77,71.61
2017-07-11,88,77.0,,0.77,67.76
2017-07-12,88,77.0,,0.77,67.76
2017-07-13,89,77.0,,0.77,68.53
2017-07-14,86,77.0,,0.77,66.22
2017-07-15,97,77.0,,0.77,74.69
2017-07-16,94,77.0,,0.77,72.38
2017-07-17,90,77.0,,0.77,69.3
2017-07-18,91,77.0,,0.77,70.07000000000001
2017-07-19,91,77.0,,0.77,70.07000000000001
2017-07-20,90,77.0,,0.77,69.3
2017-07-21,89,77.0,,0.77,68.53
2017-07-22,94,77.0,,0.77,72.38
2017-07-23,92,77.0,,0.77,70.84
2017-07-24,88,77.0,,0.77,67.76
2017-07-25,88,77.0,,0.77,67.76
2017-07-26,92,77.0,,0.77,70.84
2017-07-27,90,77.0,,0.77,69.3
2017-07-28,90,77.0,,0.77,69.3
2017-07-29,100,77.0,,0.77,77.0
2017-07-30,93,77.0,,0.77,71.61
2017-07-31,89,77.0,,0.77,68.53
2017-08-01,94,74.0,False,0.74,69.56
2017-08-02,92,74.0,,0.74,68.08
2017-08-03,93,74.0,,0.74,68.82
2017-08-04,88,74.0,,0.74,65.12
2017-08-05,100,74.0,,0.74,74.0
2017-08-06,96,74.0,,0.74,71.03999999999999
2017-08-07,91,74.0,,0.74,67.34
2017-08-08,90,74.0,,0.74,66.6
2017-08-09,91,74.0,,0.74,67.34
2017-08-10,87,74.0,,0.74,64.38
2017-08-11,88,74.0,,0.74,65.12
2017-08-12,97,74.0,,0.74,71.78
2017-08-13,93,74.0,,0.74,68.82
2017-08-14,87,74.0,,0.74,64.38
2017-08-15,88,74.0,,0.74,65.12
2017-08-16,87,74.0,,0.74,64.38
2017-08-17,88,74.0,,0.74,65.12
2017-08-18,88,74.0,,0.74,65.12
2017-08-19,99,74.0,,0.74,73.26
2017-08-20,92,74.0,,0.74,68.08
2017-08-21,77,74.0,,0.74,56.98
2017-08-22,84,74.0,,0.74,62.16
2017-08-23,85,74.0,,0.74,62.9
2017-08-24,83,74.0,,0.74,61.42
2017-08-25,85,74.0,,0.74,62.9
2017-08-26,93,74.0,,0.74,68.82
2017-08-27,83,74.0,,0.74,61.42
2017-08-28,84,74.0,,0.74,62.16
2017-08-29,81,74.0,,0.74,59.94
2017-08-30,86,74.0,,0.74,63.64
2017-08-31,89,74.0,,0.74,65.86
2017-09-01,88,71.0,False,0.71,62.48
2017-09-02,94,71.0,,0.71,66.74
2017-09-03,90,71.0,,0.71,63.9
2017-09-04,95,71.0,,0.71,67.45
2017-09-05,83,71.0,,0.71,58.93
2017-09-06,79,71.0,,0.71,56.089999999999996
2017-09-07,84,71.0,,0.71,59.64
2017-09-08,80,71.0,,0.71,56.8
2017-09-09,87,71.0,,0.71,61.769999999999996
2017-09-10,82,71.0,,0.71,58.22
2017-09-11,80,71.0,,0.71,56.8
2017-09-12,81,71.0,,0.71,57.51
2017-09-13,83,71.0,,0.71,58.93
2017-09-14,84,71.0,,0.71,59.64
2017-09-15,88,71.0,,0.71,62.48
2017-09-16,100,71.0,,0.71,71.0
2017-09-17,91,71.0,,0.71,64.61
2017-09-18,86,71.0,,0.71,61.059999999999995
2017-09-19,83,71.0,,0.71,58.93
2017-09-20,85,71.0,,0.71,60.349999999999994
2017-09-21,82,71.0,,0.71,58.22
2017-09-22,85,71.0,,0.71,60.349999999999994
2017-09-23,95,71.0,,0.71,67.45
2017-09-24,91,71.0,,0.71,64.61
2017-09-25,86,71.0,,0.71,61.059999999999995
2017-09-26,86,71.0,,0.71,61.059999999999995
2017-09-27,84,71.0,,0.71,59.64
2017-09-28,87,71.0,,0.71,61.769999999999996
2017-09-29,84,71.0,,0.71,59.64
2017-09-30,95,71.0,,0.71,67.45
2017-10-01,96,71.0,False,0.71,68.16
2017-10-02,83,71.0,,0.71,58.93
2017-10-03,88,71.0,,0.71,62.48
2017-10-04,84,71.0,,0.71,59.64
2017-10-05,88,71.0,,0.71,62.48
2017-10-06,86,71.0,,0.71,61.059999999999995
2017-10-07,95,71.0,,0.71,67.45
2017-10-08,89,71.0,,0.71,63.19
2017-10-09,93,71.0,,0.71,66.03
2017-10-10,87,71.0,,0.71,61.769999999999996
2017-10-11,82,71.0,,0.71,58.22
2017-10-12,90,71.0,,0.71,63.9
2017-10-13,90,71.0,,0.71,63.9
2017-10-14,99,71.0,,0.71,70.28999999999999
2017-10-15,98,71.0,,0.71,69.58
2017-10-16,95,71.0,,0.71,67.45
2017-10-17,94,71.0,,0.71,66.74
2017-10-18,86,71.0,,0.71,61.059999999999995
2017-10-19,93,71.0,,0.71,66.03
2017-10-20,89,71.0,,0.71,63.19
2017-10-21,100,71.0,,0.71,71.0
2017-10-22,94,71.0,,0.71,66.74
2017-10-23,91,71.0,,0.71,64.61
2017-10-24,87,71.0,,0.71,61.769999999999996
2017-10-25,86,71.0,,0.71,61.059999999999995
2017-10-26,81,71.0,,0.71,57.51
2017-10-27,88,71.0,,0.71,62.48
2017-10-28,100,71.0,,0.71,71.0
2017-10-29,94,71.0,,0.71,66.74
2017-10-30,84,71.0,,0.71,59.64
2017-10-31,86,71.0,,0.71,61.059999999999995
2017-11-01,76,74.0,False,0.74,56.24
2017-11-02,80,74.0,,0.74,59.2
2017-11-03,82,74.0,,0.74,60.68
2017-11-04,94,74.0,,0.74,69.56
2017-11-05,89,74.0,,0.74,65.86
2017-11-06,85,74.0,,0.74,62.9
2017-11-07,87,74.0,,0.74,64.38
2017-11-08,83,74.0,,0.74,61.42
2017-11-09,84,74.0,,0.74,62.16
2017-11-10,89,74.0,,0.74,65.86
2017-11-11,95,74.0,,0.74,70.3
2017-11-12,93,74.0,,0.74,68.82
2017-11-13,87,74.0,,0.74,64.38
2017-11-14,87,74.0,,0.74,64.38
2017-11-15,84,74.0,,0.74,62.16
2017-11-16,84,74.0,,0.74,62.16
2017-11-17,89,74.0,,0.74,65.86
2017-11-18,100,74.0,,0.74,74.0
2017-11-19,96,74.0,,0.74,71.03999999999999
2017-11-20,89,74.0,,0.74,65.86
2017-11-21,88,74.0,,0.74,65.12
2017-11-22,95,74.0,,0.74,70.3
2017-11-23,82,74.0,,0.74,60.68
2017-11-24,78,74.0,,0.74,57.72
2017-11-25,91,74.0,,0.74,67.34
2017-11-26,89,74.0,,0.74,65.86
2017-11-27,82,74.0,,0.74,60.68
2017-11-28,82,74.0,,0.74,60.68
2017-11-29,83,74.0,,0.74,61.42
2017-11-30,82,74.0,,0.74,60.68
2017-12-01,78,76.0,False,0.76,59.28
2017-12-02,86,76.0,,0.76,65.36
2017-12-03,89,76.0,,0.76,67.64
2017-12-04,79,76.0,,0.76,60.04
2017-12-05,76,76.0,,0.76,57.76
2017-12-06,77,76.0,,0.76,58.52
2017-12-07,72,76.0,,0.76,54.72
2017-12-08,75,76.0,,0.76,57.0
2017-12-09,84,76.0,,0.76,63.84
2017-12-10,84,76.0,,0.76,63.84
2017-12-11,79,76.0,,0.76,60.04
2017-12-12,79,76.0,,0.76,60.04
2017-12-13,76,76.0,,0.76,57.76
2017-12-14,77,76.0,,0.76,58.52
2017-12-15,79,76.0,,0.76,60.04
2017-12-16,90,76.0,,0.76,68.4
2017-12-17,85,76.0,,0.76,64.6
2017-12-18,81,76.0,,0.76,61.56
2017-12-19,82,76.0,,0.76,62.32
2017-12-20,81,76.0,,0.76,61.56
2017-12-21,83,76.0,,0.76,63.08
2017-12-22,83,76.0,,0.76,63.08
2017-12-23,87,76.0,,0.76,66.12
2017-12-24,77,76.0,,0.76,58.52
2017-12-25,63,76.0,,0.76,47.88
2017-12-26,88,76.0,,0.76,66.88
2017-12-27,96,76.0,,0.76,72.96000000000001
2017-12-28,97,76.0,,0.76,73.72
2017-12-29,100,76.0,,0.76,76.0
2017-12-30,99,76.0,,0.76,75.24
2017-12-31,89,76.0,,0.76,67.64
2018-01-01,76,80.0,False,0.8,60.800000000000004
2018-01-02,94,80.0,,0.8,75.2
2018-01-03,93,80.0,,0.8,74.4
2018-01-04,86,80.0,,0.8,68.8
2018-01-05,88,80.0,,0.8,70.4
2018-01-06,100,80.0,,0.8,80.0
2018-01-07,94,80.0,,0.8,75.2
2018-01-08,84,80.0,,0.8,67.2
2018-01-09,80,80.0,,0.8,64.0
2018-01-10,86,80.0,,0.8,68.8
2018-01-11,82,80.0,,0.8,65.60000000000001
2018-01-12,78,80.0,,0.8,62.400000000000006
2018-01-13,87,80.0,,0.8,69.60000000000001
2018-01-14,86,80.0,,0.8,68.8
2018-01-15,85,80.0,,0.8,68.0
2018-01-16,74,80.0,,0.8,59.2
2018-01-17,76,80.0,,0.8,60.800000000000004
2018-01-18,79,80.0,,0.8,63.2
2018-01-19,80,80.0,,0.8,64.0
2018-01-20,89,80.0,,0.8,71.2
2018-01-21,84,80.0,,0.8,67.2
2018-01-22,81,80.0,,0.8,64.8
2018-01-23,81,80.0,,0.8,64.8
2018-01-24,78,80.0,,0.8,62.400000000000006
2018-01-25,81,80.0,,0.8,64.8
2018-01-26,78,80.0,,0.8,62.400000000000006
2018-01-27,93,80.0,,0.8,74.4
2018-01-28,85,80.0,,0.8,68.0
2018-01-29,78,80.0,,0.8,62.400000000000006
2018-01-30,78,80.0,,0.8,62.400000000000006
2018-01-31,76,80.0,,0.8,60.800000000000004
2018-02-01,86,80.0,False,0.8,68.8
2018-02-02,86,80.0,,0.8,68.8
2018-02-03,100,80.0,,0.8,80.0
2018-02-04,94,80.0,,0.8,75.2
2018-02-05,78,80.0,,0.8,62.400000000000006
2018-02-06,86,80.0,,0.8,68.8
2018-02-07,83,80.0,,0.8,66.4
2018-02-08,89,80.0,,0.8,71.2
2018-02-09,89,80.0,,0.8,71.2
2018-02-10,97,80.0,,0.8,77.60000000000001
2018-02-11,93,80.0,,0.8,74.4
2018-02-12,89,80.0,,0.8,71.2
2018-02-13,86,80.0,,0.8,68.8
2018-02-14,80,80.0,,0.8,64.0
2018-02-15,80,80.0,,0.8,64.0
2018-02-16,83,80.0,,0.8,66.4
2018-02-17,95,80.0,,0.8,76.0
2018-02-18,92,80.0,,0.8,73.60000000000001
2018-02-19,91,80.0,,0.8,72.8
2018-02-20,86,80.0,,0.8,68.8
2018-02-21,83,80.0,,0.8,66.4
2018-02-22,85,80.0,,0.8,68.0
2018-02-23,85,80.0,,0.8,68.0
2018-02-24,96,80.0,,0.8,76.80000000000001
2018-02-25,95,80.0,,0.8,76.0
2018-02-26,87,80.0,,0.8,69.60000000000001
2018-02-27,85,80.0,,0.8,68.0
2018-02-28,86,80.0,,0.8,68.8
2018-03-01,82,81.0,False,0.81,66.42
2018-03-02,80,81.0,,0.81,64.80000000000001
2018-03-03,96,81.0,,0.81,77.76
2018-03-04,96,81.0,,0.81,77.76
2018-03-05,85,81.0,,0.81,68.85000000000001
2018-03-06,83,81.0,,0.81,67.23
2018-03-07,84,81.0,,0.81,68.04
2018-03-08,82,81.0,,0.81,66.42
2018-03-09,85,81.0,,0.81,68.85000000000001
2018-03-10,100,81.0,,0.81,81.0
2018-03-11,96,81.0,,0.81,77.76
2018-03-12,84,81.0,,0.81,68.04
2018-03-13,82,81.0,,0.81,66.42
2018-03-14,78,81.0,,0.81,63.18000000000001
2018-03-15,82,81.0,,0.81,66.42
2018-03-16,82,81.0,,0.81,66.42
2018-03-17,93,81.0,,0.81,75.33
2018-03-18,93,81.0,,0.81,75.33
2018-03-19,88,81.0,,0.81,71.28
2018-03-20,83,81.0,,0.81,67.23
2018-03-21,84,81.0,,0.81,68.04
2018-03-22,87,81.0,,0.81,70.47
2018-03-23,82,81.0,,0.81,66.42
2018-03-24,100,81.0,,0.81,81.0
2018-03-25,93,81.0,,0.81,75.33
2018-03-26,89,81.0,,0.81,72.09
2018-03-27,85,81.0,,0.81,68.85000000000001
2018-03-28,87,81.0,,0.81,70.47
2018-03-29,86,81.0,,0.81,69.66000000000001
2018-03-30,91,81.0,,0.81,73.71000000000001
2018-03-31,97,81.0,,0.81,78.57000000000001
2018-04-01,78,81.0,False,0.81,63.18000000000001
2018-04-02,88,81.0,,0.81,71.28
2018-04-03,83,81.0,,0.81,67.23
2018-04-04,84,81.0,,0.81,68.04
2018-04-05,83,81.0,,0.81,67.23
2018-04-06,81,81.0,,0.81,65.61
2018-04-07,93,81.0,,0.81,75.33
2018-04-08,92,81.0,,0.81,74.52000000000001
2018-04-09,81,81.0,,0.81,65.61
2018-04-10,84,81.0,,0.81,68.04
2018-04-11,85,81.0,,0.81,68.85000000000001
2018-04-12,86,81.0,,0.81,69.66000000000001
2018-04-13,82,81.0,,0.81,66.42
2018-04-14,100,81.0,,0.81,81.0
2018-04-15,91,81.0,,0.81,73.71000000000001
2018-04-16,85,81.0,,0.81,68.85000000000001
2018-04-17,81,81.0,,0.81,65.61
2018-04-18,84,81.0,,0.81,68.04
2018-04-19,86,81.0,,0.81,69.66000000000001
2018-04-20,89,81.0,,0.81,72.09
2018-04-21,99,81.0,,0.81,80.19000000000001
